ID,Locale,DurationMS,BroadcastTextID
356949,14,8170,240442
356950,2,9524,240444
356951,14,10805,240444
356952,2,9873,240445
356953,14,10596,240445
356954,2,7156,240450
356955,14,6933,240450
356956,2,4666,244506
356957,14,3162,244506
356958,2,10501,239193
356959,14,9775,239193
356960,2,8513,239209
356961,14,7244,239209
356962,2,7857,235154
356963,14,6393,235154
356964,2,5561,239607
356965,14,5403,239607
356966,2,2434,239610
356967,14,1352,239610
356968,2,6147,245264
356969,14,5861,245264
356970,13,10428,239475
356971,6,7091,239475
356972,8,10644,239475
356973,13,2592,240414
356974,6,1960,240414
356975,8,2278,240414
356976,13,4976,240416
356977,6,4227,240416
356978,8,4820,240416
356979,13,7445,240423
356980,6,8552,240423
356981,8,8302,240423
356982,13,2976,240447
356983,6,2298,240447
356984,8,1705,240447
356985,13,4717,240256
356986,6,3266,240256
356987,8,3958,240256
356988,13,9312,239616
356989,6,8452,239616
356990,8,9138,239616
356991,13,8348,239509
356992,6,9434,239509
356993,8,9472,239509
356994,13,7788,240437
356995,6,7307,240437
356996,8,8245,240437
356997,13,4636,240438
356998,6,5054,240438
356999,8,5145,240438
357000,13,7342,240439
357001,6,7551,240439
357002,8,7174,240439
357003,13,4813,240441
357004,6,4764,240441
357005,8,4599,240441
357006,13,7725,240442
357007,6,8268,240442
357008,8,8903,240442
357009,13,8226,240444
357010,6,9698,240444
357011,8,10246,240444
357012,13,9148,240445
357013,6,10617,240445
357014,8,9774,240445
357015,13,6159,240450
357016,6,7515,240450
357017,8,7178,240450
357018,13,2939,244506
357019,6,4085,244506
357020,8,4569,244506
357021,13,10271,239193
357022,6,10207,239193
357023,8,10242,239193
357024,13,6702,239209
357025,6,6664,239209
357026,8,6923,239209
357027,13,7922,235154
357028,6,6813,235154
357029,8,7573,235154
357030,13,4519,239607
357031,6,6468,239607
357032,8,6068,239607
357033,13,3003,239610
357034,6,2035,239610
357035,8,2365,239610
357036,1,7504,245723
357037,1,3293,245284
357038,1,2421,245287
357039,1,2832,248022
357040,1,604,245285
357041,1,9146,245578
357042,1,8676,245579
357043,1,8170,245580
357044,1,12895,245581
357045,1,3503,248408
357046,1,2208,248623
357047,1,2715,248414
357048,1,2910,248626
357049,1,8721,245688
357050,1,8907,245689
357051,1,7229,245691
357052,1,9117,245692
357053,1,4326,247839
357054,1,3386,247877
357055,1,5386,247871
357056,1,3820,247873
357057,1,3773,247879
357058,1,4006,247874
357059,4,3062,251359
357060,2,3373,251359
357061,4,4863,251358
357062,2,4056,251358
357063,4,5494,252012
357064,2,6641,252012
357065,4,4927,252013
357066,2,6348,252013
357067,4,5151,252014
357068,2,6598,252014
357069,4,6269,252015
357070,2,8636,252015
357071,4,7817,252016
357072,2,10454,252016
357073,4,5634,251113
357074,2,5634,251113
357075,4,4922,251114
357076,2,4922,251114
357077,4,5974,251115
357078,2,5974,251115
357079,4,6061,251116
357080,2,6061,251116
357081,4,7069,251117
357082,2,7069,251117
357083,4,4537,251118
357084,2,4537,251118
357085,4,4451,251119
357086,2,4451,251119
357087,4,5013,251120
357088,2,5013,251120
357089,4,5711,251121
357090,2,5711,251121
357091,4,5414,251122
357092,2,5414,251122
357093,4,11673,251992
357094,2,12498,251992
357095,4,8879,251993
357096,2,11135,251993
357097,4,7892,251994
357098,2,8962,251994
357099,4,5067,251132
357100,2,5067,251132
357101,4,3507,251133
357102,2,3507,251133
357103,4,3479,251134
357104,2,3479,251134
357105,4,4923,251135
357106,2,4923,251135
357107,4,6271,251136
357108,2,6271,251136
357109,4,3384,251143
357110,2,3017,251143
357111,4,6053,251146
357112,2,5783,251146
357113,4,5213,251147
357114,2,4704,251147
357115,4,5745,251148
357116,2,6529,251148
357117,4,2832,251149
357118,2,3067,251149
357119,4,2656,251151
357120,2,3000,251151
357121,4,3268,251152
357122,2,4451,251152
357123,4,7262,251157
357124,2,6726,251157
357125,4,5140,251158
357126,2,5299,251158
357127,4,4716,250805
357128,2,5560,250805
357129,2,2566,250806
357130,5,2734,254843
357131,7,3306,254843
357132,12,2690,254843
357133,5,4729,254776
357134,7,4861,254776
357135,12,4643,254776
357136,5,2997,254768
357137,7,3165,254768
357138,12,3273,254768
357139,5,3681,254924
357140,7,4086,254924
357141,12,4287,254924
357142,5,4782,254929
357143,7,4904,254929
357144,12,5264,254929
357145,5,5292,254833
357146,7,5673,254833
357147,12,6334,254833
357148,5,5391,254775
357149,7,5562,254775
357150,12,6205,254775
357151,5,4511,254925
357152,7,5869,254925
357153,12,5387,254925
357154,5,4191,254832
357155,7,5316,254832
357156,12,5272,254832
357157,5,2718,254936
357158,7,3445,254936
357159,12,3256,254936
357160,5,4395,254923
357161,7,4599,254923
357162,12,4327,254923
357163,5,4266,254836
357164,7,4974,254836
357165,12,4628,254836
357166,5,5076,254840
357167,7,4713,254840
357168,12,5115,254840
357169,5,4246,254767
357170,7,4864,254767
357171,12,4274,254767
357172,5,5143,254934
357173,7,5373,254934
357174,12,6255,254934
357175,5,3901,254935
357176,7,4776,254935
357177,12,4971,254935
357178,5,3855,254769
357179,7,3914,254769
357180,12,4267,254769
357181,5,5432,254778
357182,7,6539,254778
357183,12,7378,254778
357184,5,3861,254841
357185,7,3791,254841
357186,12,3592,254841
357187,5,4318,254932
357188,7,4572,254932
357189,12,5517,254932
357190,5,4588,254927
357191,7,4735,254927
357192,12,4937,254927
357193,13,7388,245264
357194,6,7128,245264
357195,8,6229,245264
357196,13,9003,245155
357197,6,9489,245155
357198,8,10383,245155
357199,13,1018,245240
357200,6,1214,245240
357201,8,1504,245240
357202,13,2028,245241
357203,6,2029,245241
357204,8,2269,245241
357205,13,2422,245243
357206,6,2204,245243
357207,8,2304,245243
357208,1,2565,247846
357209,1,3382,247848
357210,1,4079,247884
357211,1,6538,247870
357212,1,3710,247872
357213,1,4049,247817
357214,1,3469,247875
357215,1,3836,247876
357216,1,4584,247840
357217,1,5067,247883
357218,1,3348,248467
357219,1,2314,248468
357220,1,2783,248469
357221,1,5186,248470
357222,1,1195,248471
357223,1,2906,248472
357224,1,2472,248489
357225,1,2151,248473
357226,1,4292,248474
357227,1,3041,248475
357228,1,3173,248476
357229,1,2084,248477
357230,1,648,248478
357231,1,2202,248479
357232,1,5332,248480
357233,1,4155,248481
357234,1,3428,248482
357235,1,5189,248483
357236,1,3868,248484
357237,1,7631,248485
357238,1,4166,248486
357239,1,4491,248487
357240,1,2736,248488
357241,1,5261,246231
357242,1,9298,246724
357243,1,10330,246751
357244,1,5415,246728
357245,1,14187,248678
357246,1,8446,248683
357247,1,3695,245538
357248,1,2998,245846
357249,1,3563,248596
357250,1,6861,245848
357251,1,8393,246022
357252,1,7847,246027
357253,1,9899,246025
357254,1,5652,248696
357255,1,5620,248730
357256,1,4263,246723
357257,5,1927,242773
357258,5,3858,242774
357259,5,7001,242782
357260,5,3000,242783
357261,5,1509,242784
357262,5,4156,242964
357263,5,4257,242785
357264,5,6839,243548
357265,5,6428,243553
357266,5,7255,242973
357267,5,3587,242840
357268,5,3497,243559
357269,5,5114,243554
357270,5,5828,242842
357271,5,4384,243968
357272,5,2938,242846
357273,5,4857,243555
357274,5,2051,242850
357275,5,4545,242904
357276,5,4878,242905
357277,5,4691,244108
357278,5,4640,242987
357279,5,6573,242919
357280,5,8072,242920
357281,5,2880,242922
357282,5,6356,242923
357283,5,4246,244028
357284,5,5408,244029
357285,5,5815,244031
357286,5,4899,239496
357287,5,6077,239508
357288,5,7940,239609
357289,5,1103,240449
357290,5,8457,239999
357291,5,9823,240000
357292,5,12544,240001
357293,5,13888,240002
357294,5,10976,240003
357295,5,11383,240004
357296,5,10219,240005
357297,5,11175,240006
357298,5,14406,240007
357299,5,13083,240008
357300,5,3941,240009
357301,5,4335,244958
357302,5,8165,244959
357303,5,724,244961
357304,5,1578,244965
357305,5,5134,244967
357306,5,4265,244971
357307,5,6218,245071
357308,5,9705,245079
357309,5,8936,245093
357310,5,5757,245094
357311,5,3294,244998
357312,5,5274,245002
357313,5,5986,245009
357314,5,2673,245015
357315,5,4014,245020
357316,5,7629,245053
357317,5,2988,245054
357318,5,2018,245055
357319,5,5952,245056
357320,5,3973,244607
357321,5,6620,244626
357322,5,12281,244632
357323,5,5923,244634
357324,5,7323,244107
357325,5,9005,244148
357326,5,6530,244150
357327,5,14525,244156
357328,5,12727,244158
357329,5,9153,244956
357330,5,4362,244644
357331,5,2522,244645
357332,5,754,245168
357333,5,2030,245170
357334,5,2645,243602
357335,5,1385,245161
357336,5,8476,243604
357337,5,11166,243606
357338,5,4095,243608
357339,5,7490,245144
357340,5,8021,245145
357341,5,9916,245149
357342,5,7873,245150
357343,5,9443,245151
357344,5,11500,245158
357345,5,5549,245153
357346,5,6789,243102
357347,5,11504,243113
357348,5,7468,243114
357349,5,2246,243122
357350,4,1348,250809
357351,2,1951,250809
357352,4,7566,250810
357353,2,8702,250810
357354,4,1182,250811
357355,2,1651,250811
357356,2,11768,250814
357357,2,7935,250816
357358,4,4000,250819
357359,2,3896,250819
357360,4,5122,250820
357361,2,6266,250820
357362,2,6511,250822
357363,2,2278,250826
357364,4,7598,250827
357365,2,8790,250827
357366,4,2001,252111
357367,2,2001,252111
357368,4,3699,252114
357369,2,3699,252114
357370,4,3677,252115
357371,2,3677,252115
357372,4,3385,252116
357373,2,3385,252116
357374,4,3540,253396
357375,2,3540,253396
357376,4,3228,253397
357377,2,3228,253397
357378,4,4700,253398
357379,2,4700,253398
357380,4,1989,253446
357381,2,1989,253446
357382,4,2354,253449
357383,2,2354,253449
357384,4,1509,253450
357385,2,1509,253450
357386,4,1734,253453
357387,2,1734,253453
357388,4,1785,253454
357389,2,1785,253454
357390,4,2526,253455
357391,2,2526,253455
357392,4,1801,253456
357393,2,1801,253456
357394,4,2320,253457
357395,2,2320,253457
357396,4,948,253458
357397,2,948,253458
357398,4,1626,253459
357399,2,1626,253459
357400,4,2504,253468
357401,2,2504,253468
357402,4,4387,253472
357403,2,4387,253472
357404,4,2885,253478
357405,2,2885,253478
357406,4,3487,253479
357407,2,3487,253479
357408,4,3297,253480
357409,2,3297,253480
357410,4,2734,253481
357411,2,2734,253481
357412,4,3198,253482
357413,2,3198,253482
357414,4,5239,253483
357415,2,5239,253483
357416,4,1766,253484
357417,2,1766,253484
357418,4,1566,253485
357419,2,1566,253485
357420,4,848,253486
357421,2,848,253486
357422,4,1166,253487
357423,2,1166,253487
357424,4,8200,253488
357425,2,8200,253488
357426,13,3961,250683
357427,6,2928,250683
357428,13,7194,250693
357429,6,6666,250693
357430,13,5314,250774
357431,6,4507,250774
357432,13,2718,243990
357433,6,2412,243990
357434,13,2422,243982
357435,6,2534,243982
357436,13,4378,250764
357437,6,4907,250764
357438,13,5459,250729
357439,6,5528,250729
357440,13,4529,250694
357441,6,5243,250694
357442,13,5603,251079
357443,6,4662,251079
357444,13,3953,251080
357445,6,4078,251080
357446,13,5041,250732
357447,6,5252,250732
357448,13,5750,250682
357449,6,5792,250682
357450,13,7165,250731
357451,6,6963,250731
357452,13,4748,250730
357453,6,4710,250730
357454,4,3237,254843
357455,15,2757,254843
357456,2,3582,254843
357457,4,5230,254776
357458,15,5114,254776
357459,2,5458,254776
357460,4,2880,254768
357461,15,3080,254768
357462,2,3606,254768
357463,4,5059,254924
357464,15,4083,254924
357465,2,5531,254924
357466,4,5092,254929
357467,15,5379,254929
357468,2,5011,254929
357469,4,4633,254833
357470,15,4732,254833
357471,2,5698,254833
357472,4,6096,254775
357473,15,5383,254775
357474,2,6019,254775
357475,4,5325,254925
357476,15,6000,254925
357477,2,5957,254925
357478,4,4323,254832
357479,15,4862,254832
357480,2,5102,254832
357481,4,3086,254936
357482,15,3628,254936
357483,2,4032,254936
357484,4,4569,254923
357485,15,4857,254923
357486,2,5405,254923
357487,4,4822,254836
357488,15,4130,254836
357489,2,5279,254836
357490,4,4685,254840
357491,15,5011,254840
357492,2,3897,254840
357493,4,4290,254767
357494,15,4061,254767
357495,2,4196,254767
357496,4,6188,254934
357497,15,5308,254934
357498,2,6395,254934
357499,4,4534,254935
357500,15,4319,254935
357501,2,5121,254935
357502,4,3248,254769
357503,15,3952,254769
357504,2,4978,254769
357505,4,6456,254778
357506,15,6386,254778
357507,2,7378,254778
357508,4,3907,254841
357509,15,4060,254841
357510,2,4353,254841
357511,4,4404,254932
357512,15,5026,254932
357513,2,5661,254932
357514,4,5659,254927
357515,15,5357,254927
357516,2,4840,254927
357517,14,2717,254843
357518,13,3008,254843
357519,6,2661,254843
357520,8,2519,254843
357521,14,4787,254776
357522,13,6105,254776
357523,6,5501,254776
357524,8,4448,254776
357525,14,2854,254768
357526,13,2630,254768
357527,6,3131,254768
357528,8,3136,254768
357529,14,3945,254924
357530,13,4110,254924
357531,6,4731,254924
357532,8,4912,254924
357533,14,4817,254929
357534,13,5267,254929
357535,6,4956,254929
357536,8,4953,254929
357537,14,5145,254833
357538,13,5316,254833
357539,6,6484,254833
357540,8,4166,254833
357541,13,6659,245254
357542,6,5210,245254
357543,8,6223,245254
357544,13,5137,245252
357545,6,3270,245252
357546,8,3798,245252
357547,13,3877,245253
357548,6,3660,245253
357549,8,3558,245253
357550,13,5640,245256
357551,6,6011,245256
357552,8,5886,245256
357553,13,2108,245257
357554,6,1579,245257
357555,8,1632,245257
357556,13,4487,245249
357557,6,4198,245249
357558,8,5512,245249
357559,13,1377,245246
357560,6,967,245246
357561,8,1809,245246
357562,13,1222,245248
357563,6,1136,245248
357564,8,1245,245248
357565,13,2365,245250
357566,6,1615,245250
357567,8,2325,245250
357568,13,9085,245910
357569,6,6723,245910
357570,8,9424,245910
357571,13,2119,245911
357572,6,2340,245911
357573,8,3068,245911
357574,13,8308,245913
357575,6,7773,245913
357576,8,9382,245913
357577,13,1096,245915
357578,6,997,245915
357579,8,941,245915
357580,13,3824,245916
357581,6,3414,245916
357582,8,3268,245916
357583,13,7110,245917
357584,6,6551,245917
357585,8,7575,245917
357586,13,1015,245918
357587,6,1002,245918
357588,8,1246,245918
357589,13,7934,245919
357590,6,6326,245919
357591,8,7063,245919
357592,13,3264,245935
357593,6,3120,245935
357594,8,3493,245935
357595,13,7124,245958
357596,6,4274,245958
357597,8,7155,245958
357598,13,1486,245961
357599,6,1188,245961
357600,8,1397,245961
357601,13,2501,245963
357602,6,2814,245963
357603,8,2255,245963
357604,13,1903,244404
357605,6,1564,244404
357606,8,2179,244404
357607,13,2141,244405
357608,6,2194,244405
357609,8,1970,244405
357610,13,3063,244406
357611,6,4048,244406
357612,8,3164,244406
357613,13,3771,243892
357614,6,3697,243892
357615,8,3707,243892
357616,13,1090,244443
357617,6,1260,244443
357618,8,1247,244443
357619,13,2444,244347
357620,6,3109,244347
357621,8,3148,244347
357622,13,1021,244348
357623,6,1142,244348
357624,8,1141,244348
357625,13,3355,244350
357626,6,4182,244350
357627,8,3978,244350
357628,13,2296,243891
357629,6,2447,243891
357630,8,2898,243891
357631,13,2203,243893
357632,6,1612,243893
357633,8,2181,243893
357634,13,521,243896
357635,6,582,243896
357636,8,660,243896
357637,13,2970,243903
357638,6,3311,243903
357639,8,3560,243903
357640,13,1967,244314
357641,6,1313,244314
357642,8,1408,244314
357643,13,4186,244309
357644,6,4110,244309
357645,8,4222,244309
357646,13,2903,244310
357647,6,3297,244310
357648,8,2650,244310
357649,13,8391,244313
357650,6,8323,244313
357651,8,8104,244313
357652,13,7931,244318
357653,6,6480,244318
357654,8,8234,244318
357655,13,10847,245830
357656,6,10948,245830
357657,8,11520,245830
357658,13,1235,245831
357659,6,1846,245831
357660,8,1870,245831
357661,13,2935,245886
357662,6,3179,245886
357663,8,3108,245886
357664,13,4209,244308
357665,5,3192,243124
357666,5,9619,239475
357667,5,2350,240414
357668,5,4077,240416
357669,5,8085,240423
357670,5,2274,240447
357671,5,3776,240256
357672,5,10399,239616
357673,5,9168,239509
357674,5,8563,240437
357675,5,4862,240438
357676,5,7684,240439
357677,5,4925,240441
357678,5,8286,240442
357679,5,9627,240444
357680,5,11995,240445
357681,5,6457,240450
357682,5,4508,244506
357683,5,9317,239193
357684,5,7772,239209
357685,5,7102,235154
357686,5,5538,239607
357687,5,1769,239610
357688,5,6402,245264
357689,5,10789,245155
357690,5,1371,245240
357691,5,2169,245241
357692,5,2895,245243
357693,5,6387,245254
357694,5,5616,245252
357695,5,5117,245253
357696,5,5892,245256
357697,5,1761,245257
357698,5,5841,245249
357699,5,2063,245246
357700,5,1221,245248
357701,5,2833,245250
357702,5,9438,245910
357703,5,3171,245911
357704,5,8642,245913
357705,5,1137,245915
357706,5,3099,245916
357707,5,8216,245917
357708,5,1281,245918
357709,5,7583,245919
357710,5,3919,245935
357711,5,6072,245958
357712,5,1333,245961
357713,5,3110,245963
357714,13,7158,251048
357715,6,6771,251048
357716,13,9114,251050
357717,6,6072,251050
357718,13,9492,251051
357719,6,7527,251051
357720,13,3906,251834
357721,6,4167,251834
357722,13,11127,251835
357723,6,10545,251835
357724,13,7683,251836
357725,6,5738,251836
357726,13,8250,251842
357727,6,7355,251842
357728,13,7443,251843
357729,6,7959,251843
357730,13,4026,251844
357731,6,3967,251844
357732,13,4758,250624
357733,6,4317,250624
357734,13,3559,250052
357735,6,4839,250052
357736,13,6752,249998
357737,6,5595,249998
357738,13,7064,251388
357739,6,6764,251388
357740,13,3570,251761
357741,6,4147,251761
357742,13,5685,251755
357743,6,6965,251755
357744,13,3002,250003
357745,6,2917,250003
357746,13,4160,251762
357747,6,4732,251762
357748,13,2963,250017
357749,6,2699,250017
357750,13,4362,250018
357751,6,5620,250018
357752,13,8082,251763
357753,6,8050,251763
357754,13,6186,250021
357755,6,7065,250021
357756,13,4322,250027
357757,6,3713,250027
357758,13,3017,250097
357759,6,2243,250097
357760,13,7895,250099
357761,6,9865,250099
357762,13,4401,250104
357763,6,5155,250104
357764,13,9853,250103
357765,6,8745,250103
357766,13,4302,251389
357767,6,4238,251389
357768,13,3079,251428
357769,6,3070,251428
357770,13,3389,251390
357771,6,4370,251390
357772,13,4073,250443
357773,6,3948,250443
357774,13,3212,250444
357775,6,3182,250444
357776,13,3684,250445
357777,6,3532,250445
357778,13,4346,251757
357779,6,5441,251757
357780,13,5436,251758
357781,6,6546,251758
357782,13,2561,251760
357783,6,2741,251760
357784,13,1079,251759
357785,6,898,251759
357786,13,3722,251102
357787,6,3972,251102
357788,13,1977,251105
357789,6,1964,251105
357790,13,4091,251112
357791,6,3736,251112
357792,13,2386,251168
357793,6,2446,251168
357794,13,4787,251166
357795,6,4889,251166
357796,13,4160,251167
357797,6,4100,251167
357798,13,4060,251127
357799,6,4981,251127
357800,13,6505,251475
357801,6,4552,251475
357802,13,5461,251213
357803,6,5901,251213
357804,13,9689,251215
357805,6,10607,251215
357806,13,1621,251964
357807,6,1902,251964
357808,13,636,251966
357809,6,666,251966
357810,13,5889,250618
357811,6,4874,250618
357812,14,5759,254775
357813,13,5225,254775
357814,6,5010,254775
357815,8,4497,254775
357816,14,5662,254925
357817,13,5497,254925
357818,6,6587,254925
357819,8,6118,254925
357820,14,5037,254832
357821,13,5024,254832
357822,6,5890,254832
357823,8,5888,254832
357824,14,3049,254936
357825,13,2308,254936
357826,6,3102,254936
357827,8,3345,254936
357828,14,4097,254923
357829,13,5768,254923
357830,6,5491,254923
357831,8,4861,254923
357832,14,4403,254836
357833,13,4947,254836
357834,6,4896,254836
357835,8,4978,254836
357836,14,4595,254840
357837,13,4354,254840
357838,6,4486,254840
357839,8,3895,254840
357840,14,4498,254767
357841,13,4176,254767
357842,6,4970,254767
357843,8,3863,254767
357844,14,5698,254934
357845,13,6159,254934
357846,6,5444,254934
357847,8,4666,254934
357848,14,4382,254935
357849,13,4781,254935
357850,6,4407,254935
357851,8,4214,254935
357852,14,3860,254769
357853,13,3030,254769
357854,6,3721,254769
357855,8,4402,254769
357856,14,6316,254778
357857,13,7548,254778
357858,6,7158,254778
357859,8,7318,254778
357860,14,3641,254841
357861,13,3541,254841
357862,6,3991,254841
357863,8,3464,254841
357864,14,4310,254932
357865,13,4790,254932
357866,6,5050,254932
357867,8,4599,254932
357868,14,4894,254927
357869,13,5176,254927
357870,6,5622,254927
357871,8,4977,254927
357872,1,6154,253237
357873,1,4175,253559
357874,1,3860,253562
357875,1,5542,253566
357876,1,5364,253568
357877,1,5041,253569
357878,6,3042,244308
357879,8,3699,244308
357880,13,8645,244753
357881,6,7406,244753
357882,8,9334,244753
357883,13,5327,244555
357884,6,4665,244555
357885,8,4802,244555
357886,13,5434,244557
357887,6,4558,244557
357888,8,4975,244557
357889,13,1905,244558
357890,6,2001,244558
357891,8,2180,244558
357892,13,3077,244559
357893,6,3484,244559
357894,8,3494,244559
357895,13,3871,244560
357896,6,4350,244560
357897,8,4258,244560
357898,13,10338,244561
357899,6,9308,244561
357900,8,11120,244561
357901,13,2324,244562
357902,6,3272,244562
357903,8,3596,244562
357904,13,1277,244564
357905,6,1423,244564
357906,8,1265,244564
357907,13,2529,244566
357908,6,1903,244566
357909,8,2407,244566
357910,13,2352,244567
357911,6,2574,244567
357912,8,2785,244567
357913,13,3319,244568
357914,6,3248,244568
357915,8,3215,244568
357916,13,6300,245891
357917,6,4710,245891
357918,8,6047,245891
357919,13,4396,245888
357920,6,3987,245888
357921,8,4602,245888
357922,13,10328,245892
357923,6,10381,245892
357924,8,10766,245892
357925,13,6966,244659
357926,6,6648,244659
357927,8,7631,244659
357928,13,12193,244668
357929,6,11125,244668
357930,8,12349,244668
357931,13,6072,244730
357932,6,6020,244730
357933,8,6020,244730
357934,13,1983,245974
357935,6,1576,245974
357936,8,1780,245974
357937,13,2732,245859
357938,6,2732,245859
357939,8,2732,245859
357940,13,4553,245864
357941,6,4553,245864
357942,8,4553,245864
357943,13,3424,245865
357944,6,3424,245865
357945,8,3424,245865
357946,13,4604,245870
357947,6,4604,245870
357948,8,4604,245870
357949,13,2871,245871
357950,6,2871,245871
357951,8,2871,245871
357952,13,2141,245872
357953,6,2141,245872
357954,8,2141,245872
357955,13,1003,245971
357956,6,1003,245971
357957,8,1003,245971
357958,13,2301,245876
357959,6,2301,245876
357960,8,2301,245876
357961,13,3966,245920
357962,6,3966,245920
357963,8,3966,245920
357964,13,1314,245921
357965,6,1314,245921
357966,8,1314,245921
357967,13,3878,245922
357968,6,3878,245922
357969,8,3878,245922
357970,13,3763,245923
357971,6,3763,245923
357972,8,3763,245923
357973,13,2360,245924
357974,6,2360,245924
357975,8,2360,245924
357976,13,2758,245925
357977,6,2758,245925
357978,8,2758,245925
357979,13,2992,245926
357980,6,2992,245926
357981,8,2992,245926
357982,13,3360,245927
357983,6,3360,245927
357984,8,3360,245927
357985,13,3288,245928
357986,6,3288,245928
357987,8,3288,245928
357988,13,1430,245929
357989,6,1430,245929
357990,8,1430,245929
357991,13,1359,245930
357992,6,1359,245930
357993,8,1359,245930
357994,13,3647,245931
357995,6,3647,245931
357996,8,3647,245931
357997,13,1081,245932
357998,6,1081,245932
357999,8,1081,245932
358000,13,2480,245933
358001,6,2480,245933
358002,8,2480,245933
358003,13,5782,245934
358004,6,5782,245934
358005,8,5782,245934
358006,13,4149,245936
358007,6,4149,245936
358008,5,1812,244404
358009,5,1807,244405
358010,5,3888,244406
358011,5,3811,243892
358012,5,1380,244443
358013,5,2997,244347
358014,5,1133,244348
358015,5,3685,244350
358016,5,2564,243891
358017,5,2623,243893
358018,5,719,243896
358019,5,3219,243903
358020,5,2065,244314
358021,5,4179,244309
358022,5,2943,244310
358023,5,7430,244313
358024,5,7579,244318
358025,5,12375,245830
358026,5,1878,245831
358027,5,2962,245886
358028,5,4616,244308
358029,5,8496,244753
358030,5,4151,244555
358031,5,4741,244557
358032,5,1935,244558
358033,5,4413,244559
358034,5,4451,244560
358035,5,10871,244561
358036,5,1805,244562
358037,5,1685,244564
358038,5,2963,244566
358039,5,2552,244567
358040,5,3262,244568
358041,5,6096,245891
358042,5,4539,245888
358043,5,10668,245892
358044,5,7302,244659
358045,5,11636,244668
358046,5,7183,244730
358047,5,1656,245974
358048,5,2732,245859
358049,5,4553,245864
358050,5,3424,245865
358051,5,4604,245870
358052,5,2871,245871
358053,5,2141,245872
358054,5,1003,245971
358055,5,2301,245876
358056,5,3966,245920
358057,5,1314,245921
358058,5,3878,245922
358059,5,3763,245923
358060,5,2360,245924
358061,5,2758,245925
358062,5,2992,245926
358063,5,3360,245927
358064,5,3288,245928
358065,5,1430,245929
358066,5,1359,245930
358067,5,3647,245931
358068,5,1081,245932
358069,5,2480,245933
358070,5,5782,245934
358071,5,4149,245936
358072,5,1953,245937
358073,5,2157,245938
358074,5,2769,245939
358075,5,1194,245940
358076,5,2324,245941
358077,5,2453,245943
358078,5,1191,245944
358079,5,397,245945
358080,5,2130,245946
358081,5,3660,245947
358082,5,2981,245948
358083,5,442,245949
358084,5,3642,245950
358085,5,2841,245951
358086,5,3037,245952
358087,5,3545,245953
358088,5,3854,245954
358089,5,2450,245955
358090,5,3092,245956
358091,5,1221,246460
358092,5,4143,246461
358093,5,3319,246894
358094,7,1998,242773
358095,12,1727,242773
358096,7,3517,242774
358097,12,3216,242774
358098,7,7525,242782
358099,12,7434,242782
358100,7,3090,242783
358101,12,3088,242783
358102,7,1587,242784
358103,12,927,242784
358104,7,4332,242964
358105,12,3898,242964
358106,7,5088,242785
358107,12,4016,242785
358108,7,6773,243548
358109,12,6799,243548
358110,7,7377,243553
358111,12,6772,243553
358112,7,7300,242973
358113,12,6861,242973
358114,7,4413,242840
358115,12,4859,242840
358116,7,4864,243559
358117,12,4228,243559
358118,7,6679,243554
358119,12,5875,243554
358120,7,5166,242842
358121,12,4907,242842
358122,7,5469,243968
358123,12,5278,243968
358124,7,3016,242846
358125,12,2556,242846
358126,7,4714,243555
358127,12,4051,243555
358128,7,2343,242850
358129,12,2053,242850
358130,7,5230,242904
358131,12,4231,242904
358132,7,5325,242905
358133,12,4997,242905
358134,7,5361,244108
358135,12,4280,244108
358136,7,4947,242987
358137,12,4099,242987
358138,7,5489,242919
358139,12,5558,242919
358140,7,6487,242920
358141,12,7912,242920
358142,4,2311,242773
358143,4,3651,242774
358144,4,6915,242782
358145,4,3007,242783
358146,4,1153,242784
358147,4,4222,242964
358148,4,4289,242785
358149,4,6361,243548
358150,4,6732,243553
358151,4,7393,242973
358152,4,4416,243559
358153,4,5330,243554
358154,4,3863,243555
358155,4,2623,242850
358156,4,4209,242904
358157,4,5468,242905
358158,4,4235,244108
358159,4,3777,242987
358160,1,3776,249078
358161,1,3227,249079
358162,1,2334,249083
358163,1,2636,249084
358164,1,2645,249085
358165,1,4730,249086
358166,1,1407,249087
358167,1,3175,249090
358168,1,2656,249091
358169,1,4163,249092
358170,1,3266,249093
358171,1,1875,249095
358172,1,1166,249097
358173,1,5442,249098
358174,1,3831,249099
358175,1,3830,249100
358176,1,1451,249101
358177,1,2511,249102
358178,1,1939,249103
358179,1,2397,249104
358180,1,2442,249105
358181,1,2085,249106
358182,1,2656,249112
358183,1,3017,249113
358184,1,6301,249114
358185,1,5329,249115
358186,1,4281,249116
358187,1,4931,249117
358188,1,2638,249118
358189,1,5452,249119
358190,1,4663,249120
358191,1,4423,249121
358192,1,4582,249122
358193,1,4632,249123
358194,1,4650,249124
358195,1,6144,249125
358196,1,2222,249126
358197,1,2727,249182
358198,1,5516,249183
358199,1,4435,249184
358200,1,2770,249186
358201,1,5813,249191
358202,1,2210,249194
358203,1,4394,249195
358204,1,2460,249196
358205,1,3286,249197
358206,1,4199,249198
358207,1,14576,249385
358208,1,6921,249386
358209,13,4479,251359
358210,6,3823,251359
358211,13,4848,251358
358212,6,4064,251358
358213,13,6069,252012
358214,6,6388,252012
358215,13,5677,252013
358216,6,5298,252013
358217,13,5942,252014
358218,6,6815,252014
358219,13,6661,252015
358220,6,8783,252015
