SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18004,0,-1,3,374462
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18005,0,-1,3,374463
|cFFFFD200Spezialisierung: |rFacettieren - Feuer (40),18006,0,-1,3,374465
|cFFFFD200Spezialisierung: |rFacettieren - Luft (40),18007,0,-1,3,374467
|cFFFFD200Spezialisierung: |rFacettieren - Erde (40),18008,0,-1,3,374468
|cFFFFD200Spezialisierung: |rFacettieren - Frost (40),18009,0,-1,3,374470
|cFFFFD200Spezialisierung: |rFassungen (30),18010,0,-1,3,374472
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (5)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18011,0,-1,3,374475
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (20)|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18012,0,-1,3,374477
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (10)|n|cFFFFD200Kosten: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18013,0,-1,3,374478
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (5)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18014,0,-1,3,374480
|cFFFFD200Spezialisierung: |rUnternehmertum,18015,0,-1,3,374483
|cFFFFD200Spezialisierung: |rUnternehmertum - Gebrauchswaren,18016,0,-1,3,374484
|cFFFFD200Verkäufer: |rBoss Magor|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 13|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rKatalogisiererin Jakes|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 13|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18017,0,-1,2,374486
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18018,0,-1,2,374488
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18019,0,-1,2,374490
|cFFFFD200Verkäufer: |rBoss Magor|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 13|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rKatalogisiererin Jakes|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 13|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18020,0,-1,2,374493
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (15)|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18021,0,-1,3,374494
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18022,0,-1,2,374495
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18023,0,-1,2,374496
|cFFFFD200Spezialisierung: |rFassungen - Ringe,18024,0,-1,3,374497
|cFFFFD200Beute von: |rTruhe der Elemente|n|cFFFFD200Zone: |rZukunft der Primalisten|n|cFFFFD200Vorlage: |rErhältlich im Auktionshaus,18025,0,-1,0,374498
|cFFFFD200Beute von: |rMächtige Kreaturen in Urstürmen|n|cFFFFD200Vorlage: |rErhältlich im Auktionshaus,18026,0,-1,0,374499
"|cFFFFD200Beute von:|r Angriff der Zaqali|n|cFFFFD200Zone: |rAberrus, Schmelztiegel der Schatten|n|cFFFFD200Pläne: |rErhältlich im Auktionshaus",18027,0,-1,0,374501
|cFFFFD200Spezialisierung: |rFassungen,18028,0,-1,3,374502
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18029,0,-1,3,374506
|cFFFFD200Spezialisierung: |rFassungen - Stein (15),18030,0,-1,3,374508
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18031,0,-1,2,374509
|cFFFFD200Sammeln von: |rSchätze der Dracheninseln,18032,0,-1,0,374510
|cFFFFD200Sammeln von: |rSchätze der Dracheninseln,18033,0,-1,0,374511
|cFFFFD200Sammeln von: |rSchätze der Dracheninseln,18034,0,-1,0,374512
|cFFFFD200Sammeln von: |rSchätze der Dracheninseln,18035,0,-1,0,374514
|cFFFFD200Sammeln von: |rSchätze der Dracheninseln,18036,0,-1,0,374516
|cFFFFD200Spezialisierung: |rUnternehmertum - Glaswaren,18037,0,-1,3,374518
|cFFFFD200Spezialisierung: |rUnternehmertum (30),18038,0,-1,3,374522
|cFFFFD200Schatz: |rUnauffälliges Lesezeichen|n|cFFFFD200Zone: |rThaldraszus,18039,0,-1,0,374525
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (20)|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18040,0,-1,3,374530
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (20)|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18041,0,-1,3,374531
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (20)|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18042,0,-1,3,374532
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (20)|n|cFFFFD200Kosten: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18043,0,-1,3,374537
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18044,0,-1,2,374538
|cFFFFD200Verkäufer: |rBoss Magor|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 15|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Verkäufer: |rKatalogisiererin Jakes|n|cFFFFD200Zone: |rKüste des Erwachens|n|cFFFFD200Fraktion: |rDrachenschuppenexpedition - Ruhmstufe 15|n|cFFFFD200Kosten: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18045,0,-1,2,374540
|cFFFFD200Verkäufer: |rRabul|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Fraktion: |rHandwerkerkonsortium - Geschätzt|n|cFFFFD200Kosten: |r75|Hitem:190456|h|TInterface\ICONS\INV_10_GearCraft_ArtisansMettle_Color4.BLP:0|t|h,18046,0,-1,2,374542
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18047,0,-1,2,374543
|cFFFFD200Spezialisierung: |rFacettieren - Feuer,18048,0,-1,3,374546
|cFFFFD200Spezialisierung: |rFacettieren - Luft,18049,0,-1,3,374547
|cFFFFD200Spezialisierung: |rFacettieren - Frost,18050,0,-1,3,374548
|cFFFFD200Spezialisierung: |rFacettieren - Erde,18051,0,-1,3,374549
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18052,0,-1,3,374550
|cFFFFD200Spezialisierung: |rUnternehmertum - Glaswaren (35),18053,0,-1,3,374551
|cFFFFD200Berufsausbilder: |rJuwelierskunst der Dracheninseln (40)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18054,0,-1,3,374553
|cFFFFD200Angeln:|r Drakonisches Rezept in der Flasche|n|cFFFFD200Vorlage: |rErhältlich im Auktionshaus,18055,0,-1,0,375063
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (35)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18056,0,-1,3,375102
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (5)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18057,0,-1,3,375103
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (5)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18058,0,-1,3,375106
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Brustharnische,18059,0,-1,3,375109
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Stiefel,18060,0,-1,3,375110
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Handschuhe,18061,0,-1,3,375111
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Helme,18062,0,-1,3,375112
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Beinschützer,18063,0,-1,3,375113
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Schulterpolster,18064,0,-1,3,375114
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Gürtel,18065,0,-1,3,375115
|cFFFFD200Spezialisierung: |rLederrüstungsschmiedekunst - Gelenkbänder,18066,0,-1,3,375116
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Kettenhemden,18067,0,-1,3,375117
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Stiefel,18068,0,-1,3,375118
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Stulpen,18069,0,-1,3,375119
Spezial|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Kettenhelme,18070,0,-1,3,375120
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Beinschützer,18071,0,-1,3,375121
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Schulterschützer,18072,0,-1,3,375122
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Gürtel,18073,0,-1,3,375123
|cFFFFD200Spezialisierung: |rKettenrüstungsschmieden - Armschienen,18074,0,-1,3,375124
|cFFFFD200Spezialisierung: |rUrzeitliche Lederverarbeitung - Wildtiervorrangstellung,18075,0,-1,3,375125
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18076,0,-1,2,375126
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18077,0,-1,2,375127
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18078,0,-1,2,375128
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18079,0,-1,2,375129
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18080,0,-1,2,375130
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18081,0,-1,2,375131
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18082,0,-1,2,375132
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18083,0,-1,2,375133
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18084,0,-1,2,375134
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18085,0,-1,2,375135
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18086,0,-1,2,375136
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18087,0,-1,2,375137
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18088,0,-1,2,375138
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18089,0,-1,2,375139
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18090,0,-1,2,375140
|cFFFFD200Verkäufer: |rKorganar Qualmschmiede|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18091,0,-1,2,375141
|cFFFFD200Beute von: |rVerfallene Kreaturen|n|cFFFFD200Zone: |rBrackenfellhöhle und Umgebung|n|cFFFFD200Muster: |rErhältlich im Auktionshaus,18092,0,-1,0,375142
|cFFFFD200Beute von: |rVerfallene Kreaturen|n|cFFFFD200Zone: |rBrackenfellhöhle und Umgebung|n|cFFFFD200Muster: |rErhältlich im Auktionshaus,18093,0,-1,0,375143
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18094,0,-1,2,375144
"|cFFFFD200Beute von:|r Angriff der Zaqali|n|cFFFFD200Zone: |rAberrus, Schmelztiegel der Schatten|n|cFFFFD200Pläne: |rErhältlich im Auktionshaus",18095,0,-1,0,375145
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18096,0,-1,2,375146
"|cFFFFD200Beute von:|r Angriff der Zaqali|n|cFFFFD200Zone: |rAberrus, Schmelztiegel der Schatten|n|cFFFFD200Pläne: |rErhältlich im Auktionshaus",18097,0,-1,0,375147
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18098,0,-1,2,375148
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18099,0,-1,2,375149
|cFFFFD200Beute von: |rVerfallene Kreaturen|n|cFFFFD200Zone: |rBrackenfellhöhle und Umgebung|n|cFFFFD200Muster: |rErhältlich im Auktionshaus,18100,0,-1,0,375150
|cFFFFD200Beute von: |rVerfallene Kreaturen|n|cFFFFD200Zone: |rBrackenfellhöhle und Umgebung|n|cFFFFD200Muster: |rErhältlich im Auktionshaus,18101,0,-1,0,375151
"|cFFFFD200Beute von:|r Angriff der Zaqali|n|cFFFFD200Zone: |rAberrus, Schmelztiegel der Schatten|n|cFFFFD200Pläne: |rErhältlich im Auktionshaus",18102,0,-1,0,375152
|cFFFFD200Verkäufer: |rRüstmeister Huseng|n|cFFFFD200Zone: |rEbenen von Ohn'ahra|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18103,0,-1,2,375153
"|cFFFFD200Beute von:|r Angriff der Zaqali|n|cFFFFD200Zone: |rAberrus, Schmelztiegel der Schatten|n|cFFFFD200Pläne: |rErhältlich im Auktionshaus",18104,0,-1,0,375154
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18105,0,-1,2,375155
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18106,0,-1,2,375156
|cFFFFD200Verkäufer: |rRüstmeister Huseng|n|cFFFFD200Zone: |rEbenen von Ohn'ahra|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18107,0,-1,2,375157
|cFFFFD200Spezialisierung: |rUrzeitliche Lederverarbeitung - Wildtiervorrangstellung (20),18108,0,-1,3,375159
|cFFFFD200Spezialisierung: |rUrzeitliche Lederverarbeitung - Verrottender Griff (20),18109,0,-1,3,375160
|cFFFFD200Verkäufer: |rSteiz|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rKobaltkonvent - Hoch|n|cFFFFD200Kosten: |r50|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18110,0,-1,2,375161
|cFFFFD200Quest: |rMaruuk-Jagden|n|cFFFFD200Zone: |rEbenen von Ohn'ahra|n|cFFFFD200Beute von: |rJagdbeute der Maruuk,18111,0,-1,1,375162
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (10)|n|cFFFFD200Kosten: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18112,0,-1,3,375164
|cFFFFD200Spezialisierung:|r Verschiedene bei Erlernen der Verwendung von glorreicher Einsicht,18113,0,-1,3,375166
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (15)|n|cFFFFD200Kosten: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18114,0,-1,3,375168
|cFFFFD200Beute von: |rGnolle|n|cFFFFD200Muster: |rErhältlich im Auktionshaus,18115,0,-1,0,375171
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhmstufe 23|n|cFFFFD200Kosten: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhmstufe 23|n|cFFFFD200Kosten: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18116,0,-1,2,375172
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18117,0,-1,3,375173
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18118,0,-1,3,375174
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18119,0,-1,2,375176
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18120,0,-1,3,375178
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (25)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18121,0,-1,3,375179
|cFFFFD200Verkäufer: |rEraneth|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Kosten: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18122,0,-1,2,375180
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (10)|n|cFFFFD200Kosten: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18123,0,-1,3,375181
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (5)|n|cFFFFD200Kosten: |r25|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18124,0,-1,3,375183
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18125,0,-1,3,375184
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (30)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18126,0,-1,3,375185
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (35)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18127,0,-1,3,375187
|cFFFFD200Berufsausbilder: |rLederverarbeitung der Dracheninseln (35)|n|cFFFFD200Kosten: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18128,0,-1,3,375188
|cFFFFD200Verkäufer: |rMurik|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Verkäufer: |rRokkutuk|n|cFFFFD200Zone: |rAzurblaues Gebirge|n|cFFFFD200Fraktion: |rTuskarr von Iskaara - Ruhm 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18129,0,-1,2,375189
|cFFFFD200Verkäufer: |rRüstmeister Huseng|n|cFFFFD200Zone: |rEbenen von Ohn'ahra|n|cFFFFD200Fraktion: |rZentauren der Maruuk - Ruhmstufe 18|n|cFFFFD200Kosten: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18130,0,-1,2,375190
