ID,Value_lang,ReqID,ParentWidgetID
15834,,19,5611
15835,,273,5611
15836,,208,5611
15837,,19,5612
15838,,273,5612
15839,,208,5612
15840,,19,5613
15841,Verbleibende Zeit,273,5613
15842,,208,5613
15843,,19,5614
15844,Verbleibende Zeit,273,5614
15845,,208,5614
15846,Kleine Schlüsselflamme,19,5615
15847,Kleine Schlüsselflamme,273,5615
15848,,208,5615
15849,Gelüste,19,5616
15850,,273,5616
15851,,208,5616
15902,Nächste Belohnung:,52,5637
15903,,394,5637
15914,250,56,5641
15915,"Durch Abschluss einer Quest von ""Befehle des Kapitäns"" verdiente Beute.",57,5641
15916,,59,5641
15917,,60,5641
15918,,62,5641
15919,,63,5641
15920,,67,5641
15921,,66,5641
15922,"Belohnung für ""Befehle des Kapitäns"":",72,5641
15923,,73,5641
15924,,74,5641
15925,,75,5641
15926,800,56,5642
15927,"Bonusbeute durch Abschluss der ersten Quest von ""Befehle des Kapitäns"" des Tages.",57,5642
15928,,59,5642
15929,,60,5642
15930,,62,5642
15931,,63,5642
15932,,67,5642
15933,,66,5642
15934,Tägliche Dublonenbelohnung:,72,5642
15935,,73,5642
15936,,74,5642
15937,,75,5642
15938,,621,5645
15939,,622,5645
15940,,627,5645
15941,,621,5646
15942,,622,5646
15943,,627,5646
15944,,621,5647
15945,,622,5647
15946,,627,5647
15947,Die Vorstellung beginnt in:,433,5648
15948,,434,5648
15951,,19,5650
15952,,273,5650
15953,,208,5650
15956,Schlüsselflamme der Aegis gestärkt,19,5651
15957,,273,5651
15958,,208,5651
15961,Schlüsselflamme des Hügelpinnenhofs gestärkt,19,5652
15962,,273,5652
15963,,208,5652
15964,,19,5664
15965,Verbleibende Zeit,273,5664
15966,,208,5664
15967,,19,5665
15968,Verbleibende Zeit,273,5665
15969,,208,5665
15976,,19,5668
15977,Verbleibende Zeit,273,5668
15978,,208,5668
15979,,19,5669
15980,Verbleibende Zeit,273,5669
15981,,208,5669
15982,Erweckt,52,5670
15983,,394,5670
16029,Erweckt,52,5674
16030,,394,5674
16031,Erweckt,52,5675
16032,,394,5675
16033,Saison 2 beginnt in:,19,5676
16034,,273,5676
16035,"Saison 2 der Tiefen beginnt bald und bringt neue Herausforderungen, Kuriositäten und Belohnungen mit höherer Gegenstandsstufe!",208,5676
16041,Schließt zum Freischalten %43671e |4Weltquest:Weltquests; auf der Insel von Dorn ab.,52,5678
16042,,394,5678
16061,Eure Gesundheit wurde erhöht|nDer durch Eure Fähigkeiten verursachte Schaden wurde erhöht,52,5683
16062,,394,5683
16063,"|cff00ff00+%3011c (x2) Ruf in dieser Partie verdient|r|nBesucht Da'kash Grimjoch im Wartebereich, um Belohnungen anzusehen",52,5684
16064,,394,5684
16065,,19,5685
16066,|Hspell:443862|h,208,5685
16067,Wenig Treibstoff!,273,5685
16070,|Hspell:443868|h,212,5687
16071, ,277,5687
16072,,15,5687
16081,Der Sturm hat aufgehört!,19,3476
16082,,273,3476
16083,,208,3476
16084,,212,5693
16085,,277,5693
16095,,204,5698
16096,,205,5698
16100,Besiegt die geronnenen Erinnerungen.,52,5700
16101,,394,5700
16102,Verbleibende Erinnerungen,52,5701
16103,,394,5701
16104,,212,5702
16105,,277,5702
16106,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25429ha|r|n|n%453315sd,212,5703
16107,,277,5703
16122,Die Weltenschnitzer,52,5710
16123,,394,5710
16124,"Weltenseelenvision|n|nDie Irdenen arbeiteten Seite an Seite mit anderen titanengeschmiedeten Kreaturen, um Azeroth zur heutigen Gestalt zu formen.",52,5711
16125,,394,5711
16126,Verbleibende Zeit,19,5712
16127,,273,5712
16128,,208,5712
16148,Die alten Götter,52,5715
16149,,394,5715
16150,Verbleibende Zeit,19,5716
16151,,273,5716
16152,,208,5716
16153,Weltenseelenvision|n|nLange vor der Ankunft des Lichts lebten Anhänger der Alten Götter in diesen Höhlen.,52,5717
16154,,394,5717
16155,Abkömmlinge entfernter Wasser,52,5718
16156,,394,5718
16157,Geborgene Vorräte,52,5719
16158,"|cffffffffGeborgene Vorräte|r|nGefundene Vorräte, die Euch beim Abstieg in die Tiefe nützlich sein werden.",394,5719
16159,,212,5720
16160,,277,5720
16175,"Weltenseelenvision|n|nVon allen Stämmen der Ankoaner waren die Kobyss die einzigen, die stark genug waren, sich gegen Azsharas Anhänger zu wehren.",52,5729
16176,,394,5729
16177,Verbleibende Zeit,19,5730
16178,,273,5730
16179,,208,5730
16194,Schließt zum Freischalten %43672e |4Weltquest:Weltquests; auf der Insel von Dorn ab.,52,5732
16195,,394,5732
16196,Schließt zum Freischalten %43675e |4Weltquest:Weltquests; in den Schallenden Tiefen ab.,52,5733
16197,,394,5733
16198,Schließt zum Freischalten %43676e |4Weltquest:Weltquests; in den Schallenden Tiefen ab.,52,5734
16199,,394,5734
16200,Schließt zum Freischalten %43677e |4Weltquest:Weltquests; in Heilsturz ab.,52,5735
16201,,394,5735
16202,Schließt zum Freischalten %43678e |4Weltquest:Weltquests; in Heilsturz ab.,52,5736
16203,,394,5736
16204,Schließt zum Freischalten %43679e |4Weltquest:Weltquests; in Azj-Kahet ab.,52,5737
16205,,394,5737
16206,Schließt zum Freischalten %43680e |4Weltquest:Weltquests; in Azj-Kahet ab.,52,5738
16207,,394,5738
16208,Augen der Königin ausgestochen: %26054w/%26053w,52,5739
16209,"Spürt die Augen der Königin auf und besiegt sie anschließend, um gefahrlos Kontakt zu Nizrek aufnehmen zu können.",394,5739
16210,,212,5740
16211,,277,5740
16218,,212,5743
16219,,277,5743
16220,,212,5744
16221,,277,5744
16222,,212,5745
16223,,277,5745
16224,,212,5746
16225,,277,5746
16226,,212,5747
16227,,277,5747
16228,,212,5748
16229,0,277,5748
16236,,212,5752
16237,0,277,5752
16238,,212,5753
16239,0,277,5753
16240,,212,5754
16241,0,277,5754
16242,,212,5755
16243,0,277,5755
16244,,212,5756
16245,0,277,5756
16246,,212,5757
16247,0,277,5757
16248,,212,5758
16249,0,277,5758
16250,,212,5759
16251,0,277,5759
16256,"Weltenseelenvision|n|nDiese Höhlen waren einst die Heimat wilder Kreaturen, die in einem Kreislauf der Jagd gefangen waren, der am Ende zu ihrer Auslöschung führte.",52,5762
16257,,394,5762
16258,Verbleibende Zeit,19,5763
16259,,273,5763
16260,,208,5763
16261,Dinosauriermahl,52,5764
16262,,394,5764
16263,Elementarer Zorn,52,5765
16264,,394,5765
16265,Verbleibende Zeit,19,5766
16266,,273,5766
16267,,208,5766
16268,Weltenseelenvision|n|nVor der Kontrolle durch die Maschinenflüsterer streiften Elementarkreaturen ungezähmt durch diese Weiten und formten mit ihrer rohen Macht die Landschaft.,52,5767
16269,,394,5767
16378,Eine verwundete Seele,52,5822
16379,,394,5822
16380,Verbleibende Zeit,19,5823
16381,,273,5823
16382,,208,5823
16383,"Weltenseelenvision|n|nAls Sargeras sein Schwert in die Tiefen von Azeroth rammte, verdarb er das Blut der Welt selbst und entfesselte unzählige Monstrositäten, deren Echos noch heute nachklingen.",52,5824
16384,,394,5824
16385,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25434ha|r|n|n%453315sd,212,5825
16386,,277,5825
16387,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25438ha|r|n|n%453315sd,212,5826
16388,,277,5826
16389,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25427ha|r|n|n%453315sd,212,5827
16390,,277,5827
16391,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25428ha|r|n|n%453315sd,212,5828
16392,,277,5828
16393,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25426ha|r|n|n%453315sd,212,5829
16394,,277,5829
16395,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25431ha|r|n|n%453315sd,212,5830
16396,,277,5830
16397,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25435ha|r|n|n%453315sd,212,5831
16398,,277,5831
16399,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25437ha|r|n|n%453315sd,212,5832
16400,,277,5832
16401,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25432ha|r|n|n%453315sd,212,5833
16402,,277,5833
16403,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25433ha|r|n|n%453315sd,212,5834
16404,,277,5834
16405,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25436ha|r|n|n%453315sd,212,5835
16406,,277,5835
16423,"Weltenseelevision|n|nAls die Königin der Neruber es wagte, sich von den Alten Göttern loszusagen, schlugen diese erbarmungslos zurück und entfesselten ihre Macht, um die Stadt Nerub'ar zurückzufordern.",52,5844
16424,,394,5844
16425,Verbleibende Zeit,19,5845
16426,,273,5845
16427,,208,5845
16428,Verlassene Alte Götter,52,5846
16429,,394,5846
16430,Ihr werdet 5 Minuten lang Visionen von Azeroths Erinnerungen erleben.,212,5847
16431,Azeroths Vision,277,5847
16432,Ihr erhaltet die |cFFFFFFFF5-fache|r Menge an Kastenschlüsselsplittern.,212,5848
16433,Fünffache Belohnungen,277,5848
16434,"Die Weltenseele wird sich aus Reflex gegen Eure Anwesenheit wehren. Solltet Ihr sterben, |cFFFFFFFFendet die Vision umgehend|r.",212,5849
16435,Mythische Herausforderung,277,5849
16438,"Aufführung von ""Die Rivalen""! Schließt Euch der Besetzung und dem Team an!",52,5851
16439,,394,5851
16440,Die Theatertruppe führt gerade ein Stück auf.,52,5852
16441,,394,5852
16442,Nächste Aufführung: %24981ha,52,5853
16443,,394,5853
16457,|TInterface\Icons\INV_Misc_Bone_HumanSkull_02:14:14:2:0|t  %448783as |4Todesstoß:Tödesstöße;,584,5858
16458,,585,5858
16459,,598,5858
16465,|TInterface\Icons\INV_Misc_Coin_01:14:14:2:0|t  %3011c Beute,584,5673
16466,,585,5673
16467,"In dieser Partie insgesamt verdiente Beute. Ihr erhaltet sie, wenn Eure Mannschaft besiegt wurde oder erfolgreich war.",598,5673
16468,Ihr werdet 5 Minuten lang Visionen von Azeroths Erinnerungen erleben.,212,5861
16469,Azeroths Vision,277,5861
16470,Uralte Forscher,52,5862
16471,,394,5862
16472,Verbleibende Zeit,19,5863
16473,,273,5863
16474,,208,5863
16475,"Weltenseelenvision|n|nViele sind schon zu diesem Land gereist, angezogen von seiner weiten Wildnis und seinen vielen Ressourcen, doch nur wenige trauen sich, es Heimat zu nennen.",52,5864
16476,,394,5864
16477,%0ss,433,5865
16478,,434,5865
16507,Besiegt die Erinnerung an Onyxia.,52,5868
16508,,394,5868
16509,Strahlende Echos,52,5869
16510,,394,5869
16523,Besiegt die Erinnerung an den Lichkönig.,52,5871
16524,,394,5871
16525,Besiegt die geronnenen Erinnerungen.,52,5872
16526,,394,5872
16527,Verbleibende Erinnerungen,52,5873
16528,,394,5873
16529,Strahlende Echos,52,5874
16530,,394,5874
16543,Besiegt die Erinnerung an Ragnaros.,52,5876
16544,,394,5876
16545,Besiegt die geronnenen Erinnerungen.,52,5877
16546,,394,5877
16547,Strahlende Echos,52,5878
16548,,394,5878
16549,Verbleibende Erinnerungen,52,5879
16550,,394,5879
16551,Stabilität,19,5880
16552,,273,5880
16553,"Ein schweres Paket kostet Stabilität! Bei niedriger Stabilität geratet Ihr ins Straucheln. Ist die Stabilität aufgebraucht, lasst Ihr das Paket fallen!",208,5880
16562,,212,5883
16563,0,277,5883
16568,,212,5886
16569,,277,5886
16570,,212,5887
16571,,277,5887
16574,,212,5889
16575,,277,5889
16576,,19,5890
16577,%2601fn,273,5890
16578,Aktueller Ruf bei der Weberin.,208,5890
16579,,212,5891
16580,,277,5891
16581,,212,5892
16582,,277,5892
16583,,212,5893
16584,,277,5893
16587,,212,5895
16588,,277,5895
16589,,19,5896
16590,%2605fn,273,5896
16591,Aktueller Ruf beim General.,208,5896
16592,,212,5897
16593,,277,5897
16594,,212,5898
16595,,277,5898
16596,,212,5899
16597,,277,5899
16600,,212,5901
16601,,277,5901
16602,,19,5902
16603,%2607fn,273,5902
16604,Aktueller Ruf beim Wesir.,208,5902
16605,,212,5903
16606,,277,5903
16610,,19,5905
16611,,273,5905
16612,,208,5905
16616,Brandungsbrecher in Position,52,5906
16617,,394,5906
16653,Tiefe begonnen,584,5921
16654,Erdwühlerminen (Stufe %68030yc),585,5921
16655,,598,5921
16659,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25429ha|n|n%453315sd",52,5923
16660,,394,5923
16661,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25427ha|n|n%453315sd",52,5925
16662,,394,5925
16663,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25426ha|n|n%453315sd",52,5927
16664,,394,5927
16665,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25431ha|n|n%453315sd",52,5929
16666,,394,5929
16667,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25432ha|n|n%453315sd",52,5931
16668,,394,5931
16669,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25434ha|n|n%453315sd",52,5933
16670,,394,5933
16671,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25428ha|n|n%453315sd",52,5935
16672,,394,5935
16673,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25435ha|n|n%453315sd",52,5937
16674,,394,5937
16675,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25433ha|n|n%453315sd",52,5939
16676,,394,5939
16677,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25438ha|n|n%453315sd",52,5941
16678,,394,5941
16679,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25437ha|n|n%453315sd",52,5943
16680,,394,5943
16681,"Diese Tiefe enthält eine Bonusschatztruhe, die mit einem restaurierten Kastenschlüssel geöffnet werden kann.|nVerbleibende Zeit: %25436ha|n|n%453315sd",52,5945
16682,,394,5945
16683,Community-Beitrag,19,5959
16684,,273,5959
16685,,208,5959
16686,Fortschritt,19,5960
16687,,273,5960
16688,,208,5960
16689,,212,5961
16690,Belohnungsname,277,5961
16756,Schließt zum Freischalten %43673e |4Weltquest:Weltquests; auf der Insel von Dorn ab.,52,5983
16757,,394,5983
16758,Schließt zum Freischalten %43674e |4Weltquest:Weltquests; auf der Insel von Dorn ab.,52,5984
16759,,394,5984
16760,Verfallansammlung,19,5985
16761,,208,5985
16762,,273,5985
16765,Abkürzungsressourcen,19,5987
16766,,273,5987
16767,"Spendet Erz, um zum Bau einer temporären Abkürzung für Euch und alle anderen Kuriere beizutragen.",208,5987
16768,%0ss,433,5988
16769,Zeit bis zum nächsten Schritt:,434,5988
16773,%0ss,433,5986
16774,Zeit bis zum nächsten Schritt:,434,5986
16775,%0ss,433,5990
16776,Zeit bis zum nächsten Schritt:,434,5990
16777,%0ss,433,5991
16778,Zeit bis zum Ende:,434,5991
16779,,621,5992
16780,,622,5992
16781,,627,5992
16782,,621,5993
16783,,622,5993
16784,,627,5993
16785,,621,5994
16786,,622,5994
16787,,627,5994
16788,,621,5995
16789,,622,5995
16790,,627,5995
16791,,621,5996
16792,,622,5996
16793,,627,5996
16794,,621,5997
16795,,622,5997
16796,,627,5997
16797,,621,5998
16798,,622,5998
16799,,627,5998
16800,,621,5999
16801,,622,5999
16802,,627,5999
16803,Freischalten aktueller Beitragsphase:,52,6000
16804,,394,6000
16805,Theme: [PH],52,6001
16806,,394,6001
16807,Verbleibende Zeit: %26210ht,52,6002
16808,,394,6002
16809,Belohnungen:,52,6003
16810,,394,6003
16811,Verbleibende Zeit: %26211ht,52,6004
16812,,394,6004
16813,Verbleibende Zeit: %26211ht,52,6005
16814,,394,6005
16815,Verbleibende Zeit: %26211ht,52,6006
16816,,394,6006
16817,Verbleibende Zeit: %26222ht,52,6007
16818,,394,6007
16819,Verbleibende Zeit: %26223ht,52,6008
16820,,394,6008
16821,Verbleibende Zeit: %26224ht,52,6009
16822,,394,6009
16823,Verbleibende Zeit: %26225ht,52,6010
16824,,394,6010
16825,Verbleibende Zeit: %26226ht,52,6011
16826,,394,6011
16827,Verbleibende Zeit: %26227ht,52,6012
16828,,394,6012
16832,,19,6014
16833,,273,6014
16834,,208,6014
16835,,204,6015
16836,,205,6015
16837,Weltquests und Ereignisse freigeschaltet,584,6016
16838,Khaz Algar braucht Eure Hilfe! Schaut auf Eure Karte für eine Reihe neuer Aktivitäten.,585,6016
16839,,598,6016
16840,,204,6017
16841,,205,6017
16842,Quests vom verbündeten Volk der Irdenen verfügbar,584,6018
16843,"Schließt den Erfolg ""Verbündete Völker: Irdene"" ab, um die Irdenen für Eure Kriegsmeute zu rekrutieren.",585,6018
16844,,598,6018
16845,,204,6019
16846,,205,6019
16847,Abenteuermodus freigeschaltet,584,6020
16848,Eure künftigen Charaktere können Zonen in beliebiger Reihenfolge angehen und haben unmittelbar Zugriff auf Weltquests.,585,6020
16849,,598,6020
16850,,204,6021
16851,,205,6021
16852,,212,6023
16853,,277,6023
16854,|Hspell:456037|h|n|cnWHITE_FONT_COLOR:Betroffene Gegnergruppen: 1|r,212,6029
16855,0,277,6029
16856,"Schließt ""Einen Pakt schmieden"" ab, um Zugriff auf die Weltquests in Azj-Kahet zu erhalten.",52,6031
16857,,394,6031
16858,Benzin,19,6032
16859,,273,6032
16860,Benzin,208,6032
16861,Benzin,19,6033
16862,,273,6033
16863,Benzin,208,6033
16864,Benzin,19,6034
16865,,273,6034
16866,Benzin,208,6034
16870,,19,6036
16871,,273,6036
16872,,208,6036
16884,Bereitet Euch auf den Skardynschwarm vor!,52,6041
16885,,394,6041
16888,Statusleiste: Text,19,6042
16889,,273,6042
16890,Tötet Gegner,208,6042
16891,Zeit bis Verkaufsende:,19,6043
16892,,208,6043
16893,,273,6043
16898,Zeit bis Verkaufsende:,19,6046
16899,,273,6046
16900,,208,6046
16903,Ereignis aktivieren,19,6048
16904,Tragt zur Finanzierung des Ereignisses bei,208,6048
16905,,273,6048
16906,,204,6049
16907,,205,6049
16908,,204,6050
16909,,205,6050
16910,,204,6051
16911,,205,6051
16912,,204,6052
16913,,205,6052
16914,,204,6053
16915,,205,6053
16916,,204,6054
16917,,205,6054
16918,,204,6055
16919,,205,6055
16920,,204,6057
16921,,205,6057
16922,,204,6058
16923,,205,6058
16924,,204,6059
16925,,205,6059
16926,,204,6060
16927,,205,6060
16928,,621,6061
16929,,622,6061
16930,,627,6061
16931,,204,6062
16932,,205,6062
16947,%25810w/%26669w Spielern bereit,52,6065
16948,,394,6065
16949,,19,6066
16950,,273,6066
16951,,208,6066
16976,,257,6069
16977,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",258,6069
16978,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",262,6069
16979,,261,6069
16980,,264,6069
16981,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",265,6069
16982,,267,6069
16983,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",268,6069
16984,,270,6069
16985,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",271,6069
16986,,570,6069
16987,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",571,6069
16988,,257,6070
16989,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",258,6070
16990,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",262,6070
16991,,261,6070
16992,,264,6070
16993,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",265,6070
16994,,267,6070
16995,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",268,6070
16996,,270,6070
16997,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",271,6070
16998,,570,6070
16999,"Besiegt die strahlenden Echos, die in der Drachenöde Chaos stiften.",571,6070
17002,,212,6072
17003,0,277,6072
17004,Der Katalysator wird freigeschaltet in:,19,6073
17005,,273,6073
17006,,208,6073
17009,,212,6075
17010,,277,6075
17011,%2640fn,584,6076
17012,"Schließt Tiefen ab, um Branns Kraft im Kampf zu erhöhen.|n|nAktueller Fortschritt: |cnWHITE_FONT_COLOR:%40859e/%40860e|r",585,6076
17013,,598,6076
17014,Abkürzungsressourcen,19,6077
17015,,273,6077
17016,"Spendet Erz, um zum Bau einer temporären Abkürzung für Euch und alle anderen Kuriere beizutragen.",208,6077
17017,%2640fn,584,6078
17018,Brann Bronzebart hat seine maximale Stärke und Kraft erreicht!,585,6078
17019,,598,6078
17020,,212,6079
17021,,277,6079
17024,Test,2,6080
17025,,3,6080
17026,,4,6080
17027,|TInterface/Icons/UI_MajorFactions_Storm:32|t Rat von Dornogal,52,6080
17028,,394,6080
17029,Test,2,6081
17030,,3,6081
17031,,4,6081
17032,|TInterface/Icons/UI_MajorFactions_Candle:32|t Der Konvent der Tiefen,52,6081
17033,,394,6081
17034,Test,2,6082
17035,,3,6082
17036,,4,6082
17037,|TInterface/Icons/UI_MajorFactions_Flame:32|t Arathi von Heilsturz,52,6082
17038,,394,6082
17039,Test,2,6083
17040,,3,6083
17041,,4,6083
17042,|TInterface/Icons/UI_MajorFactions_Web:32|t Die Durchtrennten Fäden,52,6083
17043,,394,6083
17044,,212,6084
17045,,277,6084
17052,,212,6088
17053,,277,6088
17054,,212,6089
17055,,277,6089
17056,,212,6090
17057,,277,6090
17058,,212,6091
17059,,277,6091
17060,,212,6092
17061,,277,6092
17062,,212,6093
17063,,277,6093
17078,,212,6095
17079,,277,6095
17080,,212,6096
17081,,277,6096
17104,Abkürzungsressourcen,19,6108
17105,,273,6108
17106,"Spendet Erz, um zum Bau einer temporären Abkürzung für Euch und alle anderen Kuriere beizutragen.",208,6108
17115,|Hspell:456037|h|n|cnWHITE_FONT_COLOR:Betroffene Gegnergruppen: 2|r,212,6113
17116,0,277,6113
17117,|Hspell:456037|h|n|cnWHITE_FONT_COLOR:Betroffene Gegnergruppen: 3|r,212,6114
17118,0,277,6114
17119,|Hspell:456037|h|n|cnWHITE_FONT_COLOR:Betroffene Gegnergruppen: 4|r,212,6115
17120,0,277,6115
17121,|Hspell:456037|h|n|cnWHITE_FONT_COLOR:Betroffene Gegnergruppen: 5|r,212,6116
17122,0,277,6116
17131,Die strahlenden Echos sind verklungen. Kehrt nach Dalaran zurück oder tötet verweilende Erinnerungen.|nErinnerungen kommen in den Düstermarschen in %26402ht wieder zum Vorschein.,52,6121
17132,,394,6121
17133,Die strahlenden Echos sind verklungen. Kehrt nach Dalaran zurück oder tötet verweilende Erinnerungen.|nErinnerungen kommen in der Sengenden Schlucht in %26392ht wieder zum Vorschein.,52,6122
17134,,394,6122
17135,Die strahlenden Echos sind verklungen. Kehrt nach Dalaran zurück oder tötet verweilende Erinnerungen.|nErinnerungen kommen in der Drachenöde in %26390ht wieder zum Vorschein.,52,6123
17136,,394,6123
17137,Abkürzungsressourcen,19,6124
17138,,273,6124
17139,"Spendet Erz, um zum Bau eines temporären Tarnfelds für Euch und alle anderen Kuriere beizutragen.",208,6124
17147,- Ruhmrang: |cFFFFFFFF%2900c|r,52,6127
17148,,394,6127
17149,- Ruhmrang: |cFFFFFFFF%2898c|r,52,6128
17150,,394,6128
17151,- Ruhmrang: |cFFFFFFFF%2901c|r,52,6129
17152,,394,6129
17153,- Ruhmrang: |cFFFFFFFF%2904c|r,52,6130
17154,,394,6130
17205,Azeroths Erinnerungen sind unterdrückt. Sie tauchen in den Düstermarschen in %26402ht wieder auf.,52,6141
17206,,394,6141
17211,Azeroths Erinnerungen sind unterdrückt. Sie tauchen in der Drachenöde in %26390ht wieder auf.,52,6145
17212,,394,6145
17213,Azeroths Erinnerungen sind unterdrückt. Sie tauchen in der Sengenden Schlucht in %26392ht wieder auf.,52,6146
17214,,394,6146
17221,Wiederbelebungen zurückgesetzt,584,6150
17222,Stufe von 5 auf 4 gesenkt,585,6150
17223,,598,6150
17230,Allianz hat den Tiefebeutekristall,221,6154
17231,Horde hat den Tiefbeutekristall,231,6154
17232,,240,6154
17233,,245,6154
17234,,223,6154
17235,,241,6154
17236,,225,6154
17237,,242,6154
17238,,227,6154
17239,,243,6154
17240,,229,6154
17241,,244,6154
17242,,233,6154
17243,,246,6154
17244,,235,6154
17245,,247,6154
17246,,237,6154
17247,,248,6154
17248,,239,6154
17249,,249,6154
17272,Test Delve,677,6166
17273,3,679,6166
17274,|Hspell:458103|h|nTode insgesamt: %26215w,680,6166
17275,8,681,6166
17278,|TInterface\ICONS\Spell_Holy_PureOfHeart.blp:15|t |cFF0091F2[Strahlendes Echo]|r: |cFFFFFFFF%235897ic|r,52,6168
17279,,394,6168
17283,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25436ha|r|n|n%453315sd,212,6170
17284,,277,6170
17285,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25433ha|r|n|n%453315sd,212,6171
17286,,277,6171
17287,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25432ha|r|n|n%453315sd,212,6172
17288,,277,6172
17289,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25429ha|r|n|n%453315sd,212,6173
17290,,277,6173
17291,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25437ha|r|n|n%453315sd,212,6174
17292,,277,6174
17293,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25435ha|r|n|n%453315sd,212,6175
17294,,277,6175
17295,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25431ha|r|n|n%453315sd,212,6176
17296,,277,6176
17297,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25426ha|r|n|n%453315sd,212,6177
17298,,277,6177
17299,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25428ha|r|n|n%453315sd,212,6178
17300,,277,6178
17301,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25427ha|r|n|n%453315sd,212,6179
17302,,277,6179
17303,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25438ha|r|n|n%453315sd,212,6180
17304,,277,6180
17305,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:Verbleibende Zeit: %25434ha|r|n|n%453315sd,212,6181
17306,,277,6181
17307,"Besiegt Gegner in der Erinnerung, um Folgendes zu erhalten:|n- |TInterface\ICONS\INV_Gizmo_HardenedAdamantiteTube.blp:15|t |cnIQ3:[Kastenschlüsselsplitter]|r|n- |TInterface\ICONS\INV_Valorstone_Base.BLP:15|t |cnIQ3:[Tapferkeitssteine]|r",52,6182
17308,,394,6182
17309,%ss,677,6183
17310,%24429w,679,6183
