ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Schließt 15 Weltquests im Kriegsmodus ab,,530,154039,50,0,0
Alchemie der Dracheninseln: Macht eine Entdeckung,Entdeckt als Alchemist ein neues Rezept der Dracheninseln durch Experimente.,531,154041,50,0,0
Erlebt die Szenarien von Dragonflight,"Schließt einen Zeitriss, ein gemeinschaftliches Festmahl und die Superblüte ab.",532,154043,100,0,0
Liebe liegt in der Luft: Schließt alle 6 täglichen Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die folgenden täglichen Quests ab:,533,154051,100,0,0
Liebe liegt in der Luft: Schließt den Geschichtsstrang um die Chemiemanufaktur Krone ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die folgenden Quests ab:,534,154061,100,0,0
Liebe liegt in der Luft: Spendet dem Handwerkerkonsortium,Macht vom {EventStartDate} bis zum {EventEndDate} dem Handwerkerkonsortium auf der Gala der Geschenke eine erhebliche Spende.,535,154065,25,0,0
Liebe liegt in der Luft: Entdeckt wahre Erholung,"Erreicht vom {EventStartDate} bis zum {EventEndDate} 250 Stapel von 'Frustration abbauen', indem Ihr während der Quest ""Die Gabe der Erholung"" Trainingsattrappen angreift.",536,154067,50,0,0
Liebe liegt in der Luft: Streut Rosenblüten auf Spielercharaktere,Streut in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine Handvoll Rosenblüten auf jede der folgenden Klassen:,537,154069,50,0,0
"Liebe liegt in der Luft: Aktiviert ein rosa Feuerwerk, während Ihr eine Rose tragt","Aktiviert in der Zeit vom {EventStartDate} bis zum {EventEndDate} 5 rosa Glanzexplosionen, während Ihr eine eingefärbte Rose von der Gala der Geschenke tragt.",538,154083,25,0,0
Liebe liegt in der Luft: Selbstliebe,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Gabe der Selbstfürsorge auf drei verschiedene Arten ab.,539,154085,100,0,0
"Mondfest: Schließt die Quest ""Mondschutz"" ab","Sprecht vom {EventStartDate} bis zum {EventEndDate} mit Myrael Mondblüte auf der Mondlichtung, um die Quest zu beginnen.",540,154089,50,0,0
Mondfest: Sammelt einen Mondstein der Urahnen,"Findet vom {EventStartDate} bis zum {EventEndDate} einen Mondstein der Urahnen in einem roten Glücksumschlag, den Ihr von Urahnen in ganz Azeroth erhalten könnt.",541,154091,50,0,0
Mondfest: Sammelt 10 Mondsteine der Urahnen,"Findet vom {EventStartDate} bis zum {EventEndDate} 10 Mondsteine der Urahnen in roten Glücksumschlägen, die ihr von Urahnen in ganz Azeroth erhalten könnt.",542,154093,150,541,0
Mondfest: Verspeist einen Kloß und schießt Knallfrösche ab,Verspeist vom {EventStartDate} bis zum {EventEndDate} einen Festtagskloß und schießt einen Festtagsknallfrosch ab.,543,154095,25,0,0
Dunkelmond-Jahrmarkt: Gewinnt ein Arkadespiel,Gewinnt vom 03.08. bis zum 09.08. eins der folgenden Arkadespiele auf der Insel des Dunkelmond-Jahrmarkts.,544,154101,50,0,0
Dunkelmond-Jahrmarkt: Gewinnt 5 Arkadespiele,Gewinnt vom 03.08. bis zum 09.08. 5 der folgenden Arkadespiele auf der Insel des Dunkelmond-Jahrmarkts.,545,154105,100,544,0
Schließt Anhängerdungeons in jeder Rolle ab,"Schließt Anhängerdungeons als Tank, Heiler und Schadensklasse ab.",546,154140,100,0,0
"Steigt als Priester, Schamane oder Druide 10 Stufen auf",,547,154146,100,0,0
Entfacht die Kohlenbecken von Maldraxxus neu,"Schließt die Weltquest ""Die Champions rufen"" in Maldraxxus ab.",548,154148,25,0,0
Jubiläum des Handelspostens: Kauft eine neue Transmogrifikation vom Handelsposten,,549,154150,25,0,0
Jubiläum des Handelspostens: Spielt mit Eurem neuen Spielzeug,Benutzt eins der folgenden Spielzeuge aus dem Handelspostenkatalog des letzten Jahres:,550,154152,25,0,0
Jubiläum des Handelspostens: Gewinnt Haustierkämpfe mit Handelspostenhaustieren,Gewinnt Haustierkämpfe mit mindestens einem Haustier aus dem Handelspostenkatalog des letzten Jahres.,551,154156,50,0,0
Jubiläum des Handelspostens: Feiert mit Speisen und Tanz,Verspeist Goblingumbo und benutzt das D.I.S.C.O.-Spielzeug.,552,154158,25,0,0
Liebe liegt in der Luft: Picknick bei malerischen Ausflügen,"Teilt vom {EventStartDate} bis zum {EventEndDate} einen Picknickkorb für Verliebte an jedem Ort, den das Portal für malerische Ausflüge zu bieten hat.",553,154162,50,0,0
Veranstaltet einen Gluthof,"Sprecht als Mitglied des Pakts der Venthyr mit Vorarbeiter Plattfinger in Sündensturz, um den Gluthof freizuschalten.",554,154196,50,0,0
Veranstaltet 5 Gluthöfe,"Sprecht als Mitglied des Pakts der Venthyr mit Vorarbeiter Plattfinger in Sündensturz, um den Gluthof freizuschalten.",555,154198,100,554,0
"Macht ein S.E.L.F.I.E. mit einer Tiara, einem Zylinder oder einem Monokel","Sprecht mit Arielle Schnappschuss in Sturmwind oder Vivica Blitzlicht in Orgrimmar, um eine S.E.L.F.I.E.-Kamera zu erhalten.",556,154204,25,0,0
Bleibt zivilisiert,Trinkt folgende Tees:,557,154206,50,0,0
Schließt Quests in Suramar ab,,558,154214,100,0,0
Gewinnt todschick gekleidet ein Duell,"Besiegt einen anderen Spielercharakter im Duell, während Ihr eine Tiara, einen Zylinder oder ein Monokel tragt.",559,154218,25,0,0
Gewinnt todschick gekleidet 5 Duelle,"Besiegt andere Spielercharaktere in Duellen, während Ihr eine Tiara, einen Zylinder oder ein Monokel tragt.",560,154220,50,559,0
Zollt Eurem Gegner in der Arena durch /Verbeugen Respekt,,561,154222,25,0,0
Passagier erster Klasse,Gebt insgesamt 25 Gold bei Flugmeistern und anderen Transportdiensten aus.,562,154224,25,0,0
Stellt |A:Professions-Icon-Quality-Tier3-Small:16:16|a-Dragonflight-Edelsteine her,,563,154226,50,0,0
Fischt eine Münze der Inseln heraus,,564,154228,50,0,0
"Steigt als Hexenmeister, Magier oder Paladin 10 Stufen auf",,565,154233,100,0,0
Gewinnt einen PvP-Haustierkampf mit drei humanoiden Haustieren,,566,154235,75,0,0
Kostet feine Speisen beim Rubinfestmahl,Probiert fünf Speisen beim Rubinfestmahl in Valdrakken.,567,154237,25,0,0
Schließt das Schachspiel in Karazhan ab,,568,154258,75,0,0
"Sagt Eurem Dungeonanhänger, wie /hervorragend er ist","Zeigt einem Anhänger im Anhängerdungeon mit einem Emote, dass Ihr ihn /hervorragend findet.",569,154260,25,0,0
Nehmt Euren Abschluss an der Akademie von Algeth'ar in einem vollständigen Smoking entgegen,"Besiegt das Echo von Doragosa, während Ihr Smokingjacke, -hemd und -hose tragt.",570,154262,50,0,0
Erweist aparten Adligen am Hof der Sterne mit /Verbeugen und /Knicks Respekt,,571,154264,25,0,0
Dunkelmond-Jahrmarkt: Kauft Adelskleidung oder präsentiert Eure Kleidung mithilfe des Emotes /angeben,"Kauft vom 03.03. bis zum 09.03. ein Teil der Adelsmode von Chester oder tragt die vollständige Adelskleidung, damit Ihr vor ihm durch ein Emote /angeben könnt.",572,154267,75,0,0
10. Jubiläum von Hearthstone: Besiegt Wurbelflitz den Wundersamen,"Besiegt vom {EventStartDate} bis zum {EventEndDate} Wurbelflitz den Wundersamen in Sturmwind, Orgrimmar oder Valdrakken.",573,154270,25,0,0
10. Jubiläum von Hearthstone: Besiegt Wurbelflitz den Wundersamen 5-mal,"Besiegt vom {EventStartDate} bis zum {EventEndDate} Wurbelflitz den Wundersamen in Sturmwind, Orgrimmar oder Valdrakken.",574,154272,50,573,0
10. Jubiläum von Hearthstone: Besiegt Wurbelflitz den Wundersamen 15-mal,"Besiegt vom {EventStartDate} bis zum {EventEndDate} Wurbelflitz den Wundersamen in Sturmwind, Orgrimmar oder Valdrakken.",575,154274,100,574,0
Dunkelmond-Jahrmarkt: Erfahrt Euer Schicksal,Lasst Euch vom 06.04. bis zum 12.04. von Sayge auf der Insel des Dunkelmond-Jahrmarkts das Schicksal deuten.,576,154288,25,0,0
Nordendpokal: Schließt 5 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Nordend.,577,156751,100,0,0
Nordendpokal: Schließt 10 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Nordend.,578,156753,150,577,0
Nordendpokal: Schließt 20 Drachenreitenstrecken ab,Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit einem Bronzezeithüter in Nordend.,579,156755,200,578,0
Nobelgartenfest: Schließt 2 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Nobelgartenfests ab.,580,156760,50,0,0
Nobelgartenfest: Schließt 6 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Nobelgartenfests ab.,581,156762,50,580,0
Nobelgartenfest: Schließt die Entengeschichte ab,"Sprecht in der Zeit vom {EventStartDate} bis zum {EventEndDate} mit Zinnia Brooks in Goldhain oder Sylnaria Seherflamme in Klingenhügel, um diese Geschichte zu beginnen.",582,156764,50,0,0
Nobelgartenfest: Besiegt Daetan Flinkfeder,Besiegt Daetan Flinkfeder in der Zeit vom {EventStartDate} bis zum {EventEndDate}.,583,156801,50,0,0
Nobelgartenfest: Schließt 12 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Nobelgartenfests ab.,584,156777,50,581,0
"Nobelgartenfest: Schließt einen Dungeon von Dragonflight ab, während Ihr die Sammlung des Frühlingsfeiernden tragt","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} einen Dungeon von Dragonflight ab, während Ihr entweder ein Kleid des Frühlingsfeiernden, einen Sonnenhut des Frühlingsfeiernden oder ein Gewand des Frühlingsfeiernden tragt.",585,156779,50,0,0
Verwendet das Emote /Huhn als Distelblatt verkleidet vor einer Wache,"Verwendet das Emote /Huhn vor einer Stadtwache von Sturmwind oder einem Grunzer von Orgrimmar, während Ihr unter der Wirkung eines Zweiges der Distelblätter steht.",586,156856,100,0,-40
Dunkelmond-Jahrmarkt: Verdient 5 Gewinnlose des Dunkelmond-Jahrmarkts,Verdient vom 06.04. bis zum 12.04. Gewinnlose des Dunkelmond-Jahrmarkts.,588,156858,75,0,0
"Dunkelmond-Jahrmarkt: Schließt ""Beweist Eure Stärke"" ab","Schließt in der Zeit vom 07.09. bis zum 13.09. die Quest ""Beweist Eure Stärke"" auf der Insel des Dunkelmond-Jahrmarkts ab.",589,156861,125,0,-60
Dunkelmond-Jahrmarkt: Besiegt die Haustierzähmer,Besiegt in der Zeit vom 04.05. bis zum 10.05. die Meisterzähmer auf der Insel des Dunkelmond-Jahrmarkts.,590,156864,75,0,0
Draenei: Schließt den Geschichtsstrang der Traditionsrüstung ab,Schließt als Draenei die folgenden Quests für Traditionsrüstung ab:,591,156867,100,0,0
Troll: Schließt den Geschichtsstrang der Traditionsrüstung ab,Schließt als Dunkelspeertroll die folgenden Quests für Traditionsrüstung ab:,592,156884,100,0,0
"Schließt die Questreihe ""Jagd auf die Vorbotin"" ab",Schließt die folgenden Quests ab:,593,156908,100,0,0
Pandaria: Remix: Schließt 5 tägliche Quests ab,Schließt tägliche Quests mit einem Zeitläufer ab.,594,156978,50,0,0
Pandaria: Remix: Schließt 10 tägliche Quests ab,Schließt tägliche Quests mit einem Zeitläufer ab.,595,156982,50,594,0
Pandaria: Remix: Schließt 20 tägliche Quests ab,Schließt tägliche Quests mit einem Zeitläufer ab.,596,156984,100,595,0
Pandaria: Remix: Verdient 1.000 Bronze,Verdient Bronze mit einem Zeitläufer.,597,157016,50,0,0
Pandaria: Remix: Verdient 12.000 Bronze,Verdient Bronze mit einem Zeitläufer.,598,157018,150,597,0
Pandaria: Remix: Verdient 25.000 Bronze,Verdient Bronze mit einem Zeitläufer.,599,157020,150,598,0
Pandaria: Remix: Schließt die Kampagne der Ewigen ab,Schließt die folgenden Quests ab:,600,157022,50,0,0
Pandaria: Remix: Erreicht 10 Klassenstufen,Steigt mit einem beliebigen Zeitläufercharakter Stufen auf.,601,157029,50,0,0
Pandaria: Remix: Erreicht 30 Klassenstufen,Steigt mit einem beliebigen Zeitläufercharakter Stufen auf.,602,157035,100,601,0
Pandaria: Remix: Wertet 2 Gegenstände auf,,603,157037,50,0,0
Pandaria: Remix: Wertet 5 Gegenstände auf,,604,157039,50,603,0
Besiegt 10 Schlachtzugsbosse von Dragonflight,,605,0,200,0,0
Schließt eine PvP-Weltquest auf Khaz Algar ab,,606,157127,100,0,0
Erlangt Ruf auf ganz Khaz Algar,,607,157129,70,0,0
Letzte Welle: Schließt alle Dungeons von The War Within ab,Schließt vom {EventStartDate} bis zum {EventEndDate} Dungeons von The War Within ab.,608,157138,150,0,0
Schließt 5 Tiefen ab,,609,157151,50,645,0
Winkt (/winken) Magister Umbric im Telogrusriss zu,Nutzt das Emote /winken bei Magister Umbric im Telogrusriss,610,157200,50,0,0
"Schließt die Questreihe ""Nicht verbiegen"" ab",Schließt die folgenden Quests ab:,611,157202,200,0,0
Dunkelmond-Jahrmarkt: Angelt Gegenstände auf der Dunkelmond-Insel,Angelt in der Zeit zwischen dem 01.06. und dem 07.06. Gegenstände auf der Dunkelmond-Insel.,612,157210,75,0,0
Regeneriert Drachenreitenelan während 'Bodenkratzer' in Tausend Nadeln oder dem Schlingendornkap,,613,157212,100,0,0
"Benutzt einen ""Angelstuhl"" und ""Farbenfrohen Strandstuhl"" in Valdrakken","Benutzt das Spielzeug ""Angelstuhl"" und ""Farbenfroher Strandstuhl"" in Valdrakken.",614,157262,75,0,0
"Dunkelmond-Jahrmarkt: Kostet die ""Waren"" von Rona Grünzahn",Verbraucht in der Zeit zwischen dem 05.10. und dem 11.10. Essen und Waren von Rona Grünzahn.,616,157305,50,0,0
Dunkelmond-Jahrmarkt: Tanzt (/tanzen) mit dem Tanzbären Kolin,Benutzt in der Zeit vom 07.09. bis zum 13.09. das Emote /tanzen mit dem Tanzbären Kolin auf der Dunkelmond-Insel.,617,157309,50,0,-60
Pandaria: Remix: Setzt Euch (/sitzen) zu Eternus im Jadewald,Benutzt mit einem Zeitläufer /sitzen bei Eternus im Jadewald.,618,157311,50,0,0
"Pandaria: Remix: Schließt 3 Szenarien, Dungeons oder Schlachtzüge ab",,619,157316,100,0,0
Sonnenwendfest: Schließt 2 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Sonnenwendfests ab.,620,157507,50,0,0
Sonnenwendfest: Schließt 5 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Sonnenwendfests ab.,621,157519,50,620,0
Sonnenwendfest: Schließt 7 tägliche Quests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} tägliche Quests des Sonnenwendfests ab.,622,157531,50,621,0
Werdet X-trem wasserbestrahlt,Werdet mehrmals in schneller Folge mit einem X-trem-Wasserstrahler bestrahlt.,623,157543,75,0,0
Werdet X-trem-Wasserstrahlermeister,Bestrahlt mehrmals jemanden in schneller Folge mit einem X-trem-Wasserstrahler.,624,157635,75,0,0
Öffnet Türen in den Gewölben von Zskera,Öffnet Türen mit Gewölbeschlüsseln von Zskera in den Gewölben von Zskera.,625,157668,100,0,0
Plündert eine Schatzkiste in Niffenhöhlen,"Plündert eine Schatztruhe, während Ihr an der Seite eines Niffenbegleiters Hohlräume in der Zaralekhöhle erkundet.",626,157670,75,0,0
"Tötet Kreaturen von ""Forscher unter Feuer""","Tötet Kreaturen von ""Forscher unter Feuer"" in den Ruinen von Drekazera in der Zaralekhöhle.",627,157673,75,0,0
Dunkelmond-Jahrmarkt: Reitet einen Sandkastentiger,Reitet in der Zeit vom 03.08. bis zum 09.08. auf einem Sandkastentiger auf der Insel des Dunkelmond-Jahrmarkts.,628,161823,50,0,0
Dunkelmond-Jahrmarkt: Reitet einen Dunkelmond-Schreiter,Reitet in der Zeit vom 03.08. bis zum 09.08. auf einem Dunkelmond-Schreiter auf der Insel des Dunkelmond-Jahrmarkts.,629,161825,50,0,0
Erlebt ein Szenario von Dragonflight,"Schließt ein Ereignis des Typs ""Zeitriss"", ""Gemeinschaftliches Festmahl"" oder ""Superblüte"" ab.",630,161830,75,0,0
Pandaria: Remix: /angeben vor Pythagorus,Verwendet das Emote /angeben mit einem Zeitläufer vor Pythagorus.,631,161837,25,0,0
Strahlende Echos: Sammelt 100 Erinnerungsreste,Sammelt Erinnerungsreste von den Strahlenden Echos in Azeroth.,632,163091,100,0,0
Strahlende Echos: Sammelt 1.000 Erinnerungsreste,Sammelt Erinnerungsreste von den Strahlenden Echos in Azeroth.,633,163093,100,632,0
Strahlende Echos: Sammelt 5.000 Erinnerungsreste,Sammelt Erinnerungsreste von den Strahlenden Echos in Azeroth.,634,163095,100,633,0
Strahlende Echos: Sammelt 10.000 Erinnerungsreste,Sammelt Erinnerungsreste von den Strahlenden Echos in Azeroth.,635,163097,100,634,0
Strahlende Echos: Besiegt 1 Strahlende Erinnerung,Besiegt Strahlende Erinnerungen in Azeroth.,636,163101,100,0,0
Strahlende Echos: Besiegt 5 Strahlende Erinnerungen,Besiegt Strahlende Erinnerungen in Azeroth.,637,163103,100,636,0
Strahlende Echos: Besiegt 10 Strahlende Erinnerungen,Besiegt Strahlende Erinnerungen in Azeroth.,638,163105,100,637,0
Strahlende Echos: Besiegt 15 Strahlende Erinnerungen,Besiegt Strahlende Erinnerungen in Azeroth.,639,163107,150,638,0
Strahlende Echos: Besiegt den Unvergessenen Feuerlord,,640,163109,150,0,0
Strahlende Echos: Besiegt die Unvergessene Onyxia,,641,163111,150,0,0
Strahlende Echos: Besiegt den Unvergessenen Lichkönig,,642,163113,150,0,0
,,643,0,150,0,0
Besiegt Haustierzähmer auf Khaz Algar,Besiegt 2 Haustierzähmer auf Khaz Algar.,644,163885,100,0,0
Schließt eine Tiefe ab,,645,163960,50,0,0
Schließt 10 Tiefen ab,,646,163962,50,609,0
Besiegt Elitehaustiere von Khaz Algar,Besiegt 2 Elitehaustiere von Khaz Algar,647,163967,100,0,0
Fangt ein ungewöhnlich seltenes Kampfhaustier,Fangt ein ungewöhnlich seltenes Kampfhaustier in Khaz Algar.,648,163972,50,0,0
Fangt ein Umbralamalgam-Kampfhaustier,Fangt das Umbralamalgam in Heilsturz.,649,163976,100,0,0
Schließt eine Vorstellung der Theatertruppe ab,Schließt auf Khaz Algar eine Vorstellung der Theatertruppe ab.,650,163978,50,0,0
Schließt 5 Vorstellungen der Theatertruppe ab,Schließt auf Khaz Algar Vorstellungen der Theatertruppe ab.,651,163980,50,650,0
Schließt 10 Vorstellungen der Theatertruppe ab,Schließt auf Khaz Algar Vorstellungen der Theatertruppe ab.,652,163982,50,651,0
/Verbeugt Euch vor Inspizientin Huberta,"Nutzt das Emote ""/verbeugen"" vor der Inspizientin Huberta im Proszenium auf der Insel von Dorn.",653,163997,30,0,0
/Verbeugt Euch vor den Schauspielern der Theatertruppe,"Nutzt das Emote /verbeugen vor Elma, Wendeline, Rabaan und Burkhalt im Proszenium auf der Insel von Dorn.",654,163999,30,0,0
Schließt alle Vorstellungen der Theatertruppe ab,Schließt auf Khaz Algar alle Vorstellungen der Theatertruppe ab.,655,164133,100,0,0
Verdient 2 seltsame Wachsklumpen,Verdient beim Schnüffeln auf Khaz Algar seltsame Wachsklumpen.,656,164156,50,0,0
Verdient 10 seltsame Wachsklumpen,Verdient beim Schnüffeln auf Khaz Algar seltsame Wachsklumpen.,657,164158,50,656,0
Verdient 25 seltsame Wachsklumpen,Verdient beim Schnüffeln auf Khaz Algar seltsame Wachsklumpen.,658,164160,50,657,0
Schließt eine wöchentliche Schnüffeln-Quest ab,,659,164164,50,0,0
Schließt Schnüffeln-Ereignisse in ganz Khaz Algar ab,Verdient seltsame Wachsklumpen in jeder Zone von Khaz-Algar.,660,164167,100,0,0
Erweckung der Maschine: Bezwingt 10 Gegnerwellen,"Bezwingt während des Ereignisses ""Erweckung der Maschine"" Gegnerwellen auf Khaz Algar.",661,164217,50,0,0
Erweckung der Maschine: Bezwingt 20 Gegnerwellen,"Bezwingt während des Ereignisses ""Erweckung der Maschine"" Gegnerwellen auf Khaz Algar.",662,164219,50,661,0
Erweckung der Maschine: Bezwingt 40 Gegnerwellen,"Bezwingt während des Ereignisses ""Erweckung der Maschine"" Gegnerwellen auf Khaz Algar.",663,164221,100,662,0
"Erweckung der Maschine: Schließt ""Weltenseele: Erweckungsmaschine"" ab","Schließt auf Khaz Algar die Quest ""Weltenseele: Erweckungsmaschine"" ab.",664,164223,100,0,0
Erweckung der Maschine: Öffnet Kuldas' Werkzeugkasten,"Öffnet während des Ereignisses ""Erweckung der Maschine"" Kuldas' Werkzeugkasten auf Khaz Algar.",665,164225,100,0,0
Besiegt seltene und Elite-Gegner auf Khaz Algar,,666,164227,100,0,0
Erhaltet 100 Kej,,667,164582,50,0,0
Erhaltet 300 Kej,,668,164584,50,667,0
"Schließt ""Die Theatertruppe"" ab","Schließt auf Khaz Algar die Quest ""Die Theatertruppe"" ab.",669,164689,100,0,0
Besiegt einen Weltboss auf Khaz Algar,,670,165620,100,0,0
Aktiviert 3 kleine Schlüsselflammen,Aktiviert kleine Schlüsselflammen auf Khaz Algar.,671,165788,50,0,0
Aktiviert 5 kleine Schlüsselflammen,Aktiviert kleine Schlüsselflammen auf Khaz Algar.,672,165790,50,671,0
Steuert 30 strahlende Überbleibsel bei,Steuert einer beliebigen Schlüsselflamme strahlende Überbleibsel bei.,673,165792,80,0,0
Steuert 130 strahlende Überbleibsel bei,Steuert einer beliebigen Schlüsselflamme strahlende Überbleibsel bei.,674,165794,120,673,0
Schließt eine Quest der Familie Hügelpinne ab,,675,165802,80,0,0
"Schließt ""Nerubisches Gerät"" ab",,676,165804,150,0,0
"Schließt ""Weltenseele: Verbreitung des Lichts"" ab","Schließt auf Khaz Algar die Quest ""Weltenseele: Verbreitung des Lichts"" ab.",677,165808,100,0,0
"Schließt ""Weltenseele: einen Pakt schmieden"" ab","Schließt auf Khaz Algar die Quest ""Weltenseele: einen Pakt schmieden"" ab.",678,165810,100,0,0
Plündert Paktschätze,"Plündert auf Khaz Algar Weberattenschätze, Gedenkschätze oder Kaheti-Ausgrabungen.",679,166829,100,0,0
Paktgerüchte abgeschlossen,Schließt auf Khaz Algar Paktgerüchte ab.,680,166831,100,0,0
Plündert eine nerubische Karawane,Plündert auf Khaz Algar eine nerubische Karawane.,681,166833,100,0,0
Erhaltet Tapferkeitssteine,,682,166858,75,0,0
Wertet Gegenstände mit Tapferkeitssteinen auf,,683,166860,75,0,0
Schließt wöchentliche Sammelquests ab,Sprecht mit einem Berufsausbilder für das Sammeln in den Schmiedegründen von Dornogal.,684,166862,100,0,0
Schlotternächte: Geht zu Eimern mit Süßigkeiten in Khaz Algar,Sammelt in der Zeit vom {EventStartDate} bis {EventEndDate} eine Handvoll Süßigkeiten aus Eimern mit Süßigkeiten in Khaz Algar.,685,167905,50,0,-50
Steigt als Nicht-Rufer der Dracthyr 10 Stufen auf,,686,168562,100,0,0
"Schließt ""Vorwärts ins Abenteuer!"" ab.","Erstellt einen Nicht-Rufer der Dracthyr und schließt die Quest ""Vorwärts ins Abenteuer!"" ab.",687,168564,100,0,0
Jubiläum: Schließt 3 Jubiläumsquests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Jubiläumsquests in der Welt ab.,688,168656,20,0,0
Jubiläum: Schließt 10 Jubiläumsquests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Jubiläumsquests in der Welt ab.,689,168658,80,688,0
Jubiläum: Schließt 20 Jubiläumsquests ab,Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Jubiläumsquests in der Welt ab.,690,168660,100,689,0
Jubiläum: Schlagt den zeitversetzten Skarabäusgong,Schlagt in der Zeit vom {EventStartDate} bis zum {EventEndDate} den zeitversetzten Skarabäusgong.,691,168662,10,0,0
Jubiläum: Besiegt 5 Jubiläumsweltbosse,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Jubiläumsweltbosse.,692,168664,50,0,0
Jubiläum: Besiegt 15 Jubiläumsweltbosse,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} Jubiläumsweltbosse.,693,168666,100,692,0
Jubiläum: Nehmt 4-mal an einer Geschichte teil,Nehmt in der Zeit vom {EventStartDate} bis zum {EventEndDate} an einer von Lehrensucher Cho erzählten Geschichte teil.,694,168668,20,0,0
Jubiläum: Nehmt 10-mal an einer Geschichte teil,Nehmt in der Zeit vom {EventStartDate} bis zum {EventEndDate} an einer von Lehrensucher Cho erzählten Geschichte teil.,695,168670,20,694,0
Jubiläum: Nehmt 20-mal an einer Geschichte teil,Nehmt in der Zeit vom {EventStartDate} bis zum {EventEndDate} an einer von Lehrensucher Cho erzählten Geschichte teil.,696,168672,60,695,0
"Jubiläum: Schließt den Schlachtzug ""Rückkehr in die Schwarzfelstiefen"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} den Schlachtzug ""Rückkehr in die Schwarzfelstiefen"" ab.",697,168674,50,0,0
"Jubiläum: Schließt 5 Schlachtzüge von ""Rückkehr in die Schwarzfelstiefen"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} den Schlachtzug ""Rückkehr in die Schwarzfelstiefen"" ab.",698,168676,100,697,0
"Jubiläum: Schließt das Szenario ""Chromies Kodex"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Szenario ""Chromies Kodex"" ab.",699,168678,50,0,0
"Jubiläum: Schließt 5 Szenarien von ""Chromies Kodex"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} das Szenario ""Chromies Kodex"" ab.",700,168680,100,699,0
Jubiläum: Hört Euch eine Geschichte an,Hört Euch in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine von Lehrensucher Cho erzählte Geschichte an.,701,168682,20,0,0
Jubiläum: Hört Euch 3 Geschichten an,Hört Euch in der Zeit vom {EventStartDate} bis zum {EventEndDate} eine von Lehrensucher Cho erzählte Geschichte an.,702,168684,80,701,0
"Jubiläum: Schließt ""Eine Zeit des Reflektierens"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Quest ""Eine Zeit des Reflektierens"" in Tanaris ab.",703,168686,10,0,0
"Jubiläum: Schließt 4-mal ""Eine Zeit des Reflektierens"" ab","Schließt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Quest ""Eine Zeit des Reflektierens"" in Tanaris ab.",704,168689,40,703,0
Jubiläum: Benutzt 3-mal ein Portal,Reist in der Zeit vom {EventStartDate} bis zum {EventEndDate} mithilfe der Portale in der Nähe der Fotobude in Tanaris zu 3 Orten.,705,168692,20,0,0
Jubiläum: Besiegt 3 Tierzähmer,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Tierzähmer auf dem Festgelände in Tanaris.,706,168694,50,0,0
Jubiläum: Besiegt 9 Tierzähmer,Besiegt in der Zeit vom {EventStartDate} bis zum {EventEndDate} die Tierzähmer auf dem Festgelände in Tanaris.,707,168696,50,706,0
Jubiläum: Ordnet 1 Reittier zu,Ordnet in der Zeit vom {EventStartDate} bis zum {EventEndDate} während des Reittierrausch-Ereignisses auf dem Festgelände in Tanaris Reittiere zu.,708,168709,10,0,0
Jubiläum: Ordnet 5 Reittiere zu,Ordnet in der Zeit vom {EventStartDate} bis zum {EventEndDate} während des Reittierrausch-Ereignisses auf dem Festgelände in Tanaris Reittiere zu.,709,168711,40,708,0
