ID,Value_lang,ReqID,ParentWidgetID
14796,,394,5345
14800,|cFFA335EESemonirici Giganti|r: %208047ic,52,5346
14801,,394,5346
14802,- Gocce di Smeraldo: %2650c,52,5347
14803,,394,5347
14804,- |cFF0070DDSemonirici Maturi|r: %208067ic,52,5348
14805,,394,5348
14806,- |cFF1EFF00Semonirici Piccoli|r: %208066ic,52,5349
14807,,394,5349
14808,%0ss,433,5350
14809,Sconfiggi Verlann:,434,5350
14813,,621,5352
14814,,622,5352
14815,,627,5352
14816,,621,5353
14817,,622,5353
14818,,627,5353
14819,,621,5354
14820,,622,5354
14821,,627,5354
14822,Crescita della fase della semina,19,5355
14823,,273,5355
14824,,208,5355
14825,Conoscenza raccolta:,19,5356
14826,,273,5356
14827,,208,5356
14845,,19,5359
14846,,273,5359
14847,Raccogli le Bandane Rosse dei Defias per completare questa missione e raggiungere Boccalarga!,208,5359
14854,,19,5362
14855,"Più a lungo terrai a bada gli scarabei, più tempo avranno gli addetti della fattoria per potenziare i recinti!",208,5362
14856,Progresso del recinto degli scarabei,273,5362
14860,,19,5364
14861,,273,5364
14862,Ottieni le Lettere d'Amore di Maybell per completare questa missione e raggiungere Boccalarga!,208,5364
14863,,19,5365
14864,,273,5365
14865,Raccogli la Polvere d'Oro per completare questa missione e raggiungere Boccalarga!,208,5365
14878,Tempo restante: %25339ha,52,5370
14879,,394,5370
14880,- Raccogli le Gocce di Smeraldo (%78890qc%),52,5371
14881,,394,5371
14882,,19,5372
14883,,273,5372
14884,,208,5372
14885,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5374
14886,,394,5374
14887,Ricompense,52,5375
14888,,394,5375
14889,Cuore di Amirdrassil,19,5376
14890,,273,5376
14891,,208,5376
14892,Disciplina,19,5377
14893,,273,5377
14894,Sconfiggi i nemici per aumentare la Disciplina e sconfiggere l'Eco di Fyrakk.,208,5377
14897,,19,3465
14898,,273,3465
14899,,208,3465
14915,,52,3472
14916,,394,3472
14917,,52,3473
14918,,394,3473
14922,,19,3490
14923,,273,3490
14924,,208,3490
14925,,212,3511
14926,,277,3511
14942,,52,4190
14943,,394,4190
14944,,52,4192
14945,,394,4192
14946,,52,4193
14947,,394,4193
14948,,52,4194
14949,,394,4194
14977,,212,4342
14978,,277,4342
15057,,52,4448
15058,,394,4448
15059,,52,4463
15060,,394,4463
15061,,52,4466
15062,,394,4466
15063,,52,4467
15064,,394,4467
15071,,584,4641
15072,,585,4641
15073,,598,4641
15089,,19,4652
15090,,273,4652
15091,,208,4652
15092,,2,4675
15093,,3,4675
15094,,4,4675
15095,,19,4676
15096,,273,4676
15097,,208,4676
15098,,19,4677
15099,,273,4677
15100,,208,4677
15101,,52,4682
15102,,394,4682
15103,,52,4684
15104,,394,4684
15108,,19,4692
15109,,273,4692
15110,,208,4692
15111,,19,4694
15112,,273,4694
15113,,208,4694
15114,,52,4695
15115,,394,4695
15142,,275,5383
15143,,275,5384
15144,,221,5385
15145,,223,5385
15146,,225,5385
15147,,227,5385
15148,,229,5385
15149,,231,5385
15150,,233,5385
15151,,235,5385
15152,,237,5385
15153,,239,5385
15154,,240,5385
15155,,241,5385
15156,,242,5385
15157,,243,5385
15158,,244,5385
15159,,245,5385
15160,,246,5385
15161,,247,5385
15162,,248,5385
15163,,249,5385
15164,Guardafiamma della Sabbia Tetra,19,5386
15165,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5386
15166,,273,5386
15179,Guardafiamma del Campo Fungino,19,5479
15180,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5479
15181,,273,5479
15431,Guardafiamma della Fioritura della Luce,19,5480
15432,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5480
15433,,273,5480
15434,Guardafiamma del Campo Ronzante,19,5481
15435,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5481
15436,,273,5481
15437,,19,5482
15438,,208,5482
15439,Qualcosa sta arrivando...,273,5482
15440,%0ss,433,5483
15441,,434,5483
15442,Approvazione del pubblico:,19,5484
15443,,273,5484
15444,,208,5484
15445,Lancio di animali,19,5485
15446,Tempo restante,273,5485
15447,,208,5485
15448,,19,5486
15449,Potenziamento Scorribanda,273,5486
15450,|cffffffffPotenziamento Scorribande|r|nUccidi i nemici per ottenere energia. Riempi completamente la barra per scatenare un impeto di energia!,208,5486
15452,,19,5488
15453,Potenziamento attivo!,273,5488
15454,|cffffffffPotenziamento Scorribande|r|nUccidi i nemici per ottenere energia. Riempi completamente la barra per scatenare un impeto di energia!,208,5488
15462,|Hspell:431294|h,212,5490
15463, ,277,5490
15464,,15,5490
15478,,19,5497
15479,Tempo restante,273,5497
15480,,208,5497
15481,,19,5498
15482,Tempo restante,273,5498
15483,,208,5498
15499,Benedizione del Lampionaio,19,5504
15500,Mietibot Disattivato,273,5504
15501,,208,5504
15511,Guardafiamma Minore,19,5508
15512,Guardafiamma Minore,273,5508
15513,,208,5508
15533,,275,5513
15542,,19,5516
15543,,273,5516
15544,,208,5516
15564,,584,5523
15565,Brann Barbabronzea ottiene esperienza completando le Scorribande e ogni livello ottenuto sblocca nuove abilità.,585,5523
15566,,598,5523
15591,,418,5526
15592,%0ss,433,5527
15593,,434,5527
15601,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5531
15602,,394,5531
15603,Ricompense,52,5532
15604,,394,5532
15607,|cff20ff20Conduttore d'Animum|r,52,5535
15608,,394,5535
15609,Tempo restante della Guardafiamma,19,5528
15610,,273,5528
15611,,208,5528
15612,Tempo restante della Guardafiamma,19,5536
15613,,273,5536
15614,,208,5536
15615,Tempo restante della Guardafiamma,19,5537
15616,,273,5537
15617,,208,5537
15618,Tempo restante della Guardafiamma,19,5538
15619,,273,5538
15620,,208,5538
15624,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5540
15625,,394,5540
15635,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5544
15636,,394,5544
15637,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5545
15638,,394,5545
15639,Guardafiamma Minore,19,5546
15640,Guardafiamma Minore,273,5546
15641,,208,5546
15658,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5555
15659,,394,5555
15660,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5556
15661,,394,5556
15662,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5557
15663,,394,5557
15664,|TInterface\ICONS\Inv_Farm_PumpkinSeed_Blue.blp:24|t |cFF0070ddSemonirico Maturo|r,52,5558
15665,,394,5558
15678,Tempo restante della Guardafiamma,19,5563
15679,,273,5563
15680,,208,5563
15681,Prova di Braccio di Ferro,642,5564
15682,,645,5564
15683,,646,5564
15684,Guardafiamma della Miniera Lumenero,19,5565
15685,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5565
15686,,273,5565
15687,Guardafiamma delle Rive Smorte,19,5566
15688,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5566
15689,,273,5566
15690,Guardafiamma degli Acri Crepuscolari,19,5567
15691,Controlla questa posizione contribuendo con dei Residui Radiosi.,208,5567
15692,,273,5567
15693,Tempo restante della Guardafiamma,19,5568
15694,,273,5568
15695,,208,5568
15696,Tempo restante della Guardafiamma,19,5569
15697,,273,5569
15698,,208,5569
15699,Tempo restante della Guardafiamma,19,5570
15700,,273,5570
15701,,208,5570
15702,,621,5571
15703,,622,5571
15704,,627,5571
15705,Tomi raccolti: %42241e|nTomo successivo:,52,5572
15706,,394,5572
15707,Ondata %25671w  ,52,5573
15708,,394,5573
15709,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,4796
15710,Terra,645,4796
15711,Acqua,646,4796
15712,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5574
15713,Fuoco,645,5574
15714,Terra,646,5574
15715,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5575
15716,Acqua,645,5575
15717,Vento,646,5575
15718,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5576
15719,Acqua,645,5576
15720,Fuoco,646,5576
15721,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5577
15722,Vento,645,5577
15723,Fuoco,646,5577
15724,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5578
15725,Vento,645,5578
15726,Fuoco,646,5578
15727,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5579
15728,Terra,645,5579
15729,Acqua,646,5579
15730,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5580
15731,Fuoco,645,5580
15732,Terra,646,5580
15733,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5581
15734,Acqua,645,5581
15735,Vento,646,5581
15736,Mantieni l'equilibrio tra gli elementi per poter scavare in sicurezza.,642,5582
15737,Acqua,645,5582
15738,Fuoco,646,5582
15739,,19,5583
15740,,273,5583
15741,,208,5583
15742,Pagine raccolte:,19,5515
15743,,273,5515
15744,,208,5515
15745,Inizia tra: %25536ha,52,5584
15746,,394,5584
15747,Inizierà presto: %25536ha,52,5585
15748,,394,5585
15751,Tempo restante: %25258ha,52,5587
15752,,394,5587
15753,È apparso un nemico letale!,52,5588
15754,,394,5588
15755,|nRicompensa settimanale di missione da Eadweard Dalyngrigge:,52,5589
15756,,394,5589
15760,|cFFFFFFFFFrammenti Misteriosi|r,56,5590
15761,,57,5590
15762,,59,5590
15763,,60,5590
15764,,62,5590
15765,,63,5590
15766,,67,5590
15767,,66,5590
15768,|cFFFFFFFF5.000|r,72,5590
15769,,73,5590
15770,,74,5590
15771,,75,5590
15772,Attiva,52,5592
15773,,394,5592
15778,,19,5505
15779,Tempo restante,273,5505
15780,,208,5505
15781,,19,5500
15782,Tempo restante,273,5500
15783,,208,5500
15784,,19,5501
15785,Tempo restante,273,5501
15786,,208,5501
15787,,19,5509
15788,Tempo restante,273,5509
15789,,208,5509
15790,,19,5525
15791,Tempo restante,273,5525
15792,,208,5525
15793,,19,5518
15794,Tempo restante,273,5518
15795,,208,5518
15796,,212,5597
15797,,277,5597
15808,,19,5602
15809,,273,5602
15810,,208,5602
15811,Esempio di testo,584,5603
15812,Esempio di testo secondario,585,5603
15813,Descrizione di prova,598,5603
15814,,212,5604
15815,,277,5604
15816,,19,5605
15817,,208,5605
15818,Tempo di Recupero,273,5605
15819,,19,5606
15820,,208,5606
15821,Tempo di Recupero,273,5606
15822,,19,5607
15823,,208,5607
15824,Tempo di Recupero,273,5607
15834,,19,5611
15835,,273,5611
15836,,208,5611
15837,,19,5612
15838,,273,5612
15839,,208,5612
15840,,19,5613
15841,Tempo restante,273,5613
15842,,208,5613
15843,,19,5614
15844,Tempo restante,273,5614
15845,,208,5614
15846,Guardafiamma Minore,19,5615
15847,Guardafiamma Minore,273,5615
15848,,208,5615
15849,Fame,19,5616
15850,,273,5616
15851,,208,5616
15902,Prossima ricompensa:,52,5637
15903,,394,5637
15914,250,56,5641
15915,Bottino ottenuto completando una missione Ordini del capitano.,57,5641
15916,,59,5641
15917,,60,5641
15918,,62,5641
15919,,63,5641
15920,,67,5641
15921,,66,5641
15922,Ricompensa Ordini del capitano:,72,5641
15923,,73,5641
15924,,74,5641
15925,,75,5641
15926,800,56,5642
15927,Bottino aggiuntivo ottenuto completando la prima missione Ordini del capitano del giorno.,57,5642
15928,,59,5642
15929,,60,5642
15930,,62,5642
15931,,63,5642
15932,,67,5642
15933,,66,5642
15934,Ricompensa Dobloni giornalieri:,72,5642
15935,,73,5642
15936,,74,5642
15937,,75,5642
15938,,621,5645
15939,,622,5645
15940,,627,5645
15941,,621,5646
15942,,622,5646
15943,,627,5646
15944,,621,5647
15945,,622,5647
15946,,627,5647
15947,Lo spettacolo inizia tra:,433,5648
15948,,434,5648
15951,,19,5650
15952,,273,5650
15953,,208,5650
15956,Guardafiamma dell'Egida Potenziata,19,5651
15957,,273,5651
15958,,208,5651
15961,Guardafiamma di Elmocolle Potenziata,19,5652
15962,,273,5652
15963,,208,5652
15964,,19,5664
15965,Tempo restante,273,5664
15966,,208,5664
15967,,19,5665
15968,Tempo restante,273,5665
15969,,208,5665
15976,,19,5668
15977,Tempo restante,273,5668
15978,,208,5668
15979,,19,5669
15980,Tempo restante,273,5669
15981,,208,5669
15982,Risvegliato,52,5670
15983,,394,5670
16029,Risvegliato,52,5674
16030,,394,5674
16031,Risvegliato,52,5675
16032,,394,5675
16033,La Stagione 2 inizierà tra:,19,5676
16034,,273,5676
16035,"La Stagione 2 delle Scorribande inizierà presto, con nuove sfide, Reperti e ricompense di livello oggetto più alto!",208,5676
16041,Completa %43671e |4missione mondiale:missioni mondiali; nell'Isola di Dorn per sbloccare,52,5678
16042,,394,5678
16061,Salute aumentata|nDanni inflitti dalle abilità aumentati,52,5683
16062,,394,5683
16063,|cff00ff00+%3011c (x2) reputazione guadagnata in questa partita|r|nFai visita a Da'kash Mastrotetro nell'area d'attesa per vedere le ricompense,52,5684
16064,,394,5684
16065,,19,5685
16066,|Hspell:443862|h,208,5685
16067,Combustibile basso!,273,5685
16070,|Hspell:443868|h,212,5687
16071, ,277,5687
16072,,15,5687
16081,La Tempesta si è fermata!,19,3476
16082,,273,3476
16083,,208,3476
16084,,212,5693
16085,,277,5693
16095,,204,5698
16096,,205,5698
16100,Sconfiggi i Ricordi Coagulati,52,5700
16101,,394,5700
16102,Ricordi Rimasti,52,5701
16103,,394,5701
16104,,212,5702
16105,,277,5702
16106,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25429ha|r|n|n%453315sd,212,5703
16107,,277,5703
16122,I Tagliamondi,52,5710
16123,,394,5710
16124,"Visione dell'Anima del Mondo|n|nI Terrigeni, insieme ad altri Titanforgiati, si impegnarono a plasmare Azeroth fino a farle raggiungere la sua forma attuale.",52,5711
16125,,394,5711
16126,Tempo restante,19,5712
16127,,273,5712
16128,,208,5712
16148,Dei Antichi,52,5715
16149,,394,5715
16150,Tempo restante,19,5716
16151,,273,5716
16152,,208,5716
16153,"Visione dell'Anima del Mondo|n|nMolto prima dell'arrivo della Luce, i seguaci degli Dei Antichi prosperavano all'interno di queste caverne.",52,5717
16154,,394,5717
16155,Discendenti di Acque Distanti,52,5718
16156,,394,5718
16157,Forniture Recuperate,52,5719
16158,|cffffffffForniture Recuperate|r|nRifornimenti recuperati per aiutarti nelle tue scorribande!,394,5719
16159,,212,5720
16160,,277,5720
16175,"Visione dell'Anima del Mondo|n|nDi tutte le tribù degli Ankoan, i Kobyss sono stati gli unici abbastanza forti da resistere ai seguaci di Azshara.",52,5729
16176,,394,5729
16177,Tempo restante,19,5730
16178,,273,5730
16179,,208,5730
16194,Completa %43672e |4missione mondiale:missioni mondiali; nell'Isola di Dorn per sbloccare,52,5732
16195,,394,5732
16196,Completa %43675e |4missione mondiale:missioni mondiali; nelle Profondità Risonanti per sbloccare,52,5733
16197,,394,5733
16198,Completa %43676e |4missione mondiale:missioni mondiali; nelle Profondità Risonanti per sbloccare,52,5734
16199,,394,5734
16200,Completa %43677e |4missione mondiale:missioni mondiali; nei Precipizi Sacri per sbloccare,52,5735
16201,,394,5735
16202,Completa %43678e |4missione mondiale:missioni mondiali; nei Precipizi Sacri per sbloccare,52,5736
16203,,394,5736
16204,Completa %43679e |4missione mondiale:missioni mondiali; ad Azj-Kahet per sbloccare,52,5737
16205,,394,5737
16206,Completa %43680e |4missione mondiale:missioni mondiali; ad Azj-Kahet per sbloccare,52,5738
16207,,394,5738
16208,Occhi degli Regina cavati: %26054w/%26053w,52,5739
16209,Rivela e poi sconfiggi gli Occhi degli Regina per entrare in contatto con Nizrek in tutta sicurezza.,394,5739
16210,,212,5740
16211,,277,5740
16218,,212,5743
16219,,277,5743
16220,,212,5744
16221,,277,5744
16222,,212,5745
16223,,277,5745
16224,,212,5746
16225,,277,5746
16226,,212,5747
16227,,277,5747
16228,,212,5748
16229,0,277,5748
16236,,212,5752
16237,0,277,5752
16238,,212,5753
16239,0,277,5753
16240,,212,5754
16241,0,277,5754
16242,,212,5755
16243,0,277,5755
16244,,212,5756
16245,0,277,5756
16246,,212,5757
16247,0,277,5757
16248,,212,5758
16249,0,277,5758
16250,,212,5759
16251,0,277,5759
16256,"Visione dell'Anima del Mondo|n|nQueste caverne un tempo erano la casa di feroci creature, intrappolate in un ciclo predatorio che infine portò alla loro estinzione.",52,5762
16257,,394,5762
16258,Tempo restante,19,5763
16259,,273,5763
16260,,208,5763
16261,Cena Preistorica,52,5764
16262,,394,5764
16263,Furia Elementale,52,5765
16264,,394,5765
16265,Tempo restante,19,5766
16266,,273,5766
16267,,208,5766
16268,"Visione dell'Anima del Mondo|n|nPrima del controllo degli Oratori delle Macchine, le creature elementali girovagavano incontrastate in questa vastità, riplasmando il paesaggio con il proprio potere grezzo.",52,5767
16269,,394,5767
16378,Un'Anima Ferita,52,5822
16379,,394,5822
16380,Tempo restante,19,5823
16381,,273,5823
16382,,208,5823
16383,"Visione dell'Anima del Mondo|n|n Quando Sargeras affondò la propria spada in profondità dentro Azeroth, contaminò il sangue stesso del mondo, scatenando una miriade di mostruosità i cui echi risuonano ancora oggi.",52,5824
16384,,394,5824
16385,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25434ha|r|n|n%453315sd,212,5825
16386,,277,5825
16387,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25438ha|r|n|n%453315sd,212,5826
16388,,277,5826
16389,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25427ha|r|n|n%453315sd,212,5827
16390,,277,5827
16391,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25428ha|r|n|n%453315sd,212,5828
16392,,277,5828
16393,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25426ha|r|n|n%453315sd,212,5829
16394,,277,5829
16395,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25431ha|r|n|n%453315sd,212,5830
16396,,277,5830
16397,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25435ha|r|n|n%453315sd,212,5831
16398,,277,5831
16399,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25437ha|r|n|n%453315sd,212,5832
16400,,277,5832
16401,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25432ha|r|n|n%453315sd,212,5833
16402,,277,5833
16403,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25433ha|r|n|n%453315sd,212,5834
16404,,277,5834
16405,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:Tempo restante: %25436ha|r|n|n%453315sd,212,5835
16406,,277,5835
16423,"Visione dell'Anima del Mondo|n|nQuando la Regina dei Nerubiani osò ripudiare gli Dei Antichi, essi si vendicarono ferocemente, scatenando il loro potere per riconquistare i Nerubiani",52,5844
16424,,394,5844
16425,Tempo restante,19,5845
16426,,273,5845
16427,,208,5845
16428,Dei Antichi Reietti,52,5846
16429,,394,5846
16430,Otterrai le visioni dei ricordi di Azeroth per 5 minuti.,212,5847
16431,Visione di Azeroth,277,5847
16432,Otterrai la normale quantità di Schegge di Chiave dello Scrigno moltiplicata per |cFFFFFFFF5|r.,212,5848
16433,Ricompense quintuplicate,277,5848
16434,"L'Anima del Mondo si difenderà di conseguenza contro la tua presenza, e la morte ti |cFFFFFFFFrimuoverà immediatamente|r dalla visione.",212,5849
16435,Sfida Mitica,277,5849
16438,I rivali vanno in scena! Unisciti alla compagnia!,52,5851
16439,,394,5851
16440,La Compagnia Teatrale sta attualmente recitando in uno spettacolo.,52,5852
16441,,394,5852
16442,Prossima apparizione: %24981ha,52,5853
16443,,394,5853
16457,|TInterface\Icons\INV_Misc_Bone_HumanSkull_02:14:14:2:0|t %448783as |4uccisione:uccisioni;,584,5858
16458,,585,5858
16459,,598,5858
16465,|TInterface\Icons\INV_Misc_Coin_01:14:14:2:0|t  %3011c Bottino,584,5673
16466,,585,5673
16467,Bottino totale raccolto in questo scontro. Ottenuto quando la tua squadra viene eliminata o vince.,598,5673
16468,Otterrai le visioni dei ricordi di Azeroth per 5 minuti.,212,5861
16469,Visione di Azeroth,277,5861
16470,Esploratori Antichi,52,5862
16471,,394,5862
16472,Tempo restante,19,5863
16473,,273,5863
16474,,208,5863
16475,"Visione dell'Anima del Mondo|n|nIn molti si sono avventurati fino a questa terra, attirati dalla sua vastità selvaggia e dalle ricche risorse, ma in pochi hanno osato chiamarla casa.",52,5864
16476,,394,5864
16477,%0ss,433,5865
16478,,434,5865
16507,Sconfiggi la Memoria di Onyxia,52,5868
16508,,394,5868
16509,Echi Radiosi,52,5869
16510,,394,5869
16523,Sconfiggi il Ricordo del Re dei Lich,52,5871
16524,,394,5871
16525,Sconfiggi i Ricordi Coagulati,52,5872
16526,,394,5872
16527,Ricordi Rimasti,52,5873
16528,,394,5873
16529,Echi Radiosi,52,5874
16530,,394,5874
16543,Sconfiggi la Memoria di Ragnaros,52,5876
16544,,394,5876
16545,Sconfiggi i Ricordi Coagulati,52,5877
16546,,394,5877
16547,Echi Radiosi,52,5878
16548,,394,5878
16549,Ricordi Rimasti,52,5879
16550,,394,5879
16551,Stabilità,19,5880
16552,,273,5880
16553,È difficile rimanere in equilibrio con un fardello pesante! Una scarsa stabilità ti farà barcollare. Esaurendola farai cadere il tuo fardello.,208,5880
16562,,212,5883
16563,0,277,5883
16568,,212,5886
16569,,277,5886
16570,,212,5887
16571,,277,5887
16574,,212,5889
16575,,277,5889
16576,,19,5890
16577,%2601fn,273,5890
16578,Reputazione attuale con la Tessitrice.,208,5890
16579,,212,5891
16580,,277,5891
16581,,212,5892
16582,,277,5892
16583,,212,5893
16584,,277,5893
16587,,212,5895
16588,,277,5895
16589,,19,5896
16590,%2605fn,273,5896
16591,Reputazione attuale con il Generale.,208,5896
16592,,212,5897
16593,,277,5897
16594,,212,5898
16595,,277,5898
16596,,212,5899
16597,,277,5899
16600,,212,5901
16601,,277,5901
16602,,19,5902
16603,%2607fn,273,5902
16604,Reputazione attuale con il Visir.,208,5902
16605,,212,5903
16606,,277,5903
16610,,19,5905
16611,,273,5905
16612,,208,5905
16616,Spezzatori della Punta in posizione,52,5906
16617,,394,5906
16653,Scorribanda iniziata,584,5921
16654,Miniere Strisciaterra (Grado %68030yc),585,5921
16655,,598,5921
16659,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25429ha|n|n%453315sd,52,5923
16660,,394,5923
16661,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25427ha|n|n%453315sd,52,5925
16662,,394,5925
16663,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25426ha|n|n%453315sd,52,5927
16664,,394,5927
16665,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25431ha|n|n%453315sd,52,5929
16666,,394,5929
16667,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25432ha|n|n%453315sd,52,5931
16668,,394,5931
16669,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25434ha|n|n%453315sd,52,5933
16670,,394,5933
16671,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25428ha|n|n%453315sd,52,5935
16672,,394,5935
16673,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25435ha|n|n%453315sd,52,5937
16674,,394,5937
16675,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25433ha|n|n%453315sd,52,5939
16676,,394,5939
16677,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25438ha|n|n%453315sd,52,5941
16678,,394,5941
16679,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25437ha|n|n%453315sd,52,5943
16680,,394,5943
16681,|nQuesta Scorribanda contiene una cassa del tesoro aggiuntiva che può essere aperta con una Chiave dello Scrigno Ripristinata.|nTempo restante: %25436ha|n|n%453315sd,52,5945
16682,,394,5945
16683,Contributo per la comunità,19,5959
16684,,273,5959
16685,,208,5959
16686,Progresso,19,5960
16687,,273,5960
16688,,208,5960
16689,,212,5961
16690,Nome ricompensa,277,5961
16756,Completa %43673e |4missione mondiale:missioni mondiali; nell'Isola di Dorn per sbloccare,52,5983
16757,,394,5983
16758,Completa %43674e |4missione mondiale:missioni mondiali; nell'Isola di Dorn per sbloccare,52,5984
16759,,394,5984
16760,Accumulo decadimento,19,5985
16761,,208,5985
16762,,273,5985
16765,Risorse per la scorciatoia,19,5987
16766,,273,5987
16767,Dona il minerale trasportato per aiutare a costruire una scorciatoia temporanea per te e i tuoi compagni corrieri,208,5987
16768,%0ss,433,5988
16769,Tempo al prossimo passo:,434,5988
16773,%0ss,433,5986
16774,Tempo al prossimo passo:,434,5986
16775,%0ss,433,5990
16776,Tempo al prossimo passo:,434,5990
16777,%0ss,433,5991
16778,Tempo alla fine:,434,5991
16779,,621,5992
16780,,622,5992
16781,,627,5992
16782,,621,5993
16783,,622,5993
16784,,627,5993
16785,,621,5994
16786,,622,5994
16787,,627,5994
16788,,621,5995
16789,,622,5995
16790,,627,5995
16791,,621,5996
16792,,622,5996
16793,,627,5996
16794,,621,5997
16795,,622,5997
16796,,627,5997
16797,,621,5998
16798,,622,5998
16799,,627,5998
16800,,621,5999
16801,,622,5999
16802,,627,5999
16803,Sblocco fase di raccolta dei rifornimenti attuale:,52,6000
16804,,394,6000
16805,Theme: [PH],52,6001
16806,,394,6001
16807,Tempo restante: %26210ht,52,6002
16808,,394,6002
16809,Ricompense:,52,6003
16810,,394,6003
16811,Tempo restante: %26211ht,52,6004
16812,,394,6004
16813,Tempo restante: %26211ht,52,6005
16814,,394,6005
16815,Tempo restante: %26211ht,52,6006
16816,,394,6006
16817,Tempo restante: %26222ht,52,6007
16818,,394,6007
16819,Tempo restante: %26223ht,52,6008
16820,,394,6008
16821,Tempo restante: %26224ht,52,6009
16822,,394,6009
16823,Tempo restante: %26225ht,52,6010
16824,,394,6010
16825,Tempo restante: %26226ht,52,6011
16826,,394,6011
16827,Tempo restante: %26227ht,52,6012
16828,,394,6012
16832,,19,6014
16833,,273,6014
16834,,208,6014
16835,,204,6015
16836,,205,6015
16837,Missioni mondiali ed eventi sbloccati,584,6016
16838,Khaz Algar ha bisogno del tuo aiuto! Controlla sulla mappa per scoprire molte nuove attività.,585,6016
16839,,598,6016
16840,,204,6017
16841,,205,6017
16842,Missioni della Razza Alleata dei Terrigeni disponibili,584,6018
