SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
"|cFFFFD200Специализация: |r""Изготовление одежды"" - ""Наряды"" (20)",18197,0,-1,3,376546
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (20)|n|cFFFFD200Цена: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18198,0,-1,3,376547
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18199,0,-1,2,376548
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (35)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18200,0,-1,3,376549
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18201,0,-1,2,376550
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18202,0,-1,3,376551
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18203,0,-1,2,376552
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (15)|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18204,0,-1,3,376553
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18205,0,-1,2,376554
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (10)|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18206,0,-1,3,376555
"|cFFFFD200Специализация: |r""Драконье шитье"" - ""Шитье из лазурного полотна""",18207,0,-1,3,376556
"|cFFFFD200Специализация: |r""Драконье шитье"" - ""Шитье из хроноткани""",18208,0,-1,3,376557
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18209,0,-1,3,376558
|cFFFFD200Торговец: |rЭранет|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18210,0,-1,2,376559
|cFFFFD200Учитель профессии: |rпортняжное дело Драконьих островов (10)|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18211,0,-1,3,376560
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 23|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 23|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18212,0,-1,2,376561
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 21|n|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 21|n|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18213,0,-1,2,376565
|cFFFFD200Источник: |rгниющие существа в мире|n|cFFFFD200Рецепт: |rможно купить на аукционе,18214,0,-1,0,376566
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 28|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 28|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18215,0,-1,2,376567
"|cFFFFD200Торговец: |rбосс Магор
|cFFFFD200Зона: |rБерега Пробуждения
|cFFFFD200Фракция: |rДраконья экспедиция – известность 17
|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h

|cFFFFD200Торговец: |rкаталогизатор Джейкс
|cFFFFD200Зона: |rБерега Пробуждения
|cFFFFD200Фракция: |rДраконья экспедиция – известность 17
|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h",18216,0,-1,2,376568
"|cFFFFD200Специализация: |r""Изготовление одежды"" - ""Верхняя одежда"" (25)",18217,0,-1,3,376569
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 17|n|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 17|n|cFFFFD200Цена: |r750|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18218,0,-1,2,376570
"|cFFFFD200Специализация: |r""Дубление"" - ""Мастерская работа с кожей""",18219,0,-1,3,376611
"|cFFFFD200Специализация: |r""Дубление"" - ""Мастерская работа с кожей"" (20)",18220,0,-1,3,376612
"|cFFFFD200Специализация: |r""Дубление"" - ""Мастерская работа с чешуей""",18221,0,-1,3,376613
"|cFFFFD200Специализация: |r""Дубление"" - ""Мастерская работа с чешуей"" (20)",18222,0,-1,3,376614
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18223,0,-1,2,376617
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18224,0,-1,2,376618
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18225,0,-1,2,376619
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18226,0,-1,2,376620
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18227,0,-1,2,376621
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18228,0,-1,2,376622
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18229,0,-1,2,376623
|cFFFFD200Торговец: |rКорганар Тлеющий Горн|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18230,0,-1,2,376624
"|cFFFFD200Специализация: |r несколько специализаций, в которых применяется блистательное озарение",18231,0,-1,3,376699
"|cFFFFD200Специализация: |r несколько специализаций, в которых применяется блистательное озарение",18232,0,-1,3,376700
|cFFFFD200Рыбалка: |rдраконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе,18233,0,-1,0,377280
|cFFFFD200Торговец: |rинтендант Хусенг|n|cFFFFD200Зона: |rравнины Он'ары|n|cFFFFD200Фракция: |rкентавры Маруук – известность 22|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18234,0,-1,2,377281
|cFFFFD200Торговец: |rМурик|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Фракция: |rИскарские клыкарры – известность 10|n|cFFFFD200Цена: |r50|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rРоккутук|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Фракция: |rIИскарские клыкарры – известность 10|n|cFFFFD200Цена: |r50|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18235,0,-1,2,377804
"|cFFFFD200Специализация: |r""Предприимчивость"" - ""Стекло"" (25)",18236,0,-1,3,377960
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (почитание)|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18237,0,-1,2,378302
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (расположение)|n|cFFFFD200Цена: |r75|Hitem:190456|h|TInterface\ICONS\INV_10_GearCraft_ArtisansMettle_Color4.BLP:0|t|h,18238,0,-1,2,381270
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (10)|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18239,0,-1,3,381367
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (15)|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18240,0,-1,3,381368
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (45)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18241,0,-1,3,381371
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 13|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 13|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18242,0,-1,2,381373
|cFFFFD200Торговец: |rМурик|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rРоккутук|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18243,0,-1,2,381375
|cFFFFD200Сокровище: |rзанесенный снегом свиток|n|cFFFFD200Зона: |rЛазурный Простор,18244,0,-1,0,381376
|cFFFFD200Торговец: |rДжинкутук|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Цена: |r20|Hitem:197760|h|TInterface\ICONS\INV_Cooking_80_SailorsPie.BLP:0|t|h 1|Hitem:197772|h|TInterface\ICONS\INV_Drink_19.blp:0|t|h,18245,0,-1,2,381377
"|cFFFFD200Задание: |r""По зову сердца""|n|cFFFFD200Зона: |rравнины Он'ары",18246,0,-1,1,381378
|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Сокровище: |rбочка с конфискованными лакомствами,18247,0,-1,0,381380
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (10)|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18248,0,-1,3,381381
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18249,0,-1,3,381382
|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе,18250,0,-1,0,381383
|cFFFFD200Источник: |rХарчек Жгучее Пламя|n|cFFFFD200Зона: |rБерега Пробуждения,18251,0,-1,0,381385
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (30)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18252,0,-1,3,381386
"|cFFFFD200Задание: |r""Подношения предкам""|n|cFFFFD200Зона: |rравнины Он'ары",18253,0,-1,1,381388
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (20)|n|cFFFFD200Цена: |r75|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18254,0,-1,3,381389
"|cFFFFD200Задание: |r""Нарастающий жар""|n|cFFFFD200Зона: |rБерега Пробуждения|n|n|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе",18255,0,-1,1,381391
"|cFFFFD200Задание: |r""Нарастающий жар""|n|cFFFFD200Зона: |rБерега Пробуждения|n|n|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе",18256,0,-1,1,381392
"|cFFFFD200Задание: |r""Нарастающий жар""|n|cFFFFD200Зона: |rБерега Пробуждения|n|n|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе",18257,0,-1,1,381393
"|cFFFFD200Задание: |r""Нарастающий жар""|n|cFFFFD200Зона: |rБерега Пробуждения|n|n|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе",18258,0,-1,1,381395
|cFFFFD200Открытие: |rво время изготовления своевременной смерти или филе с клыками,18259,0,-1,10,381396
|cFFFFD200Открытие: |rво время изготовления своевременной смерти или сюрприза из рыбы-пегаса,18260,0,-1,10,381397
|cFFFFD200Открытие: |rво время изготовления своевременной смерти или запеченного в соли рыбного пирога,18261,0,-1,10,381398
|cFFFFD200Открытие: |rво время изготовления филе с клыками или сюрприза из рыбы-пегаса,18262,0,-1,10,381399
|cFFFFD200Открытие: |rво время изготовления филе с клыками или запеченного в соли рыбного пирога,18263,0,-1,10,381400
|cFFFFD200Открытие: |rво время изготовления сюрприза из рыбы-пегаса или запеченного в соли рыбного пирога,18264,0,-1,10,381402
|cFFFFD200Открытие: |rво время изготовления подкопченных стейков из мяса рогоплава,18265,0,-1,10,381403
|cFFFFD200Открытие: |rво время изготовления болтуньи из яиц василисков,18266,0,-1,10,381404
|cFFFFD200Открытие: |rво время изготовления мамонт-кебаба с тройной дозой специй,18267,0,-1,10,381407
|cFFFFD200Учитель профессии: |rкулинария Драконьих островов (40)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,18268,0,-1,3,381411
|cFFFFD200Источник: |rсудьбоносная карта|n|cFFFFD200Рецепт: |rможно купить на аукционе,18269,0,-1,0,381412
|cFFFFD200Открытие: |rстарейшина Юса|n|cFFFFD200Зона: |rравнины Он'ары,18270,0,-1,10,381413
"|cFFFFD200Локальное задание: |r""Большое пиршество""|n|cFFFFD200Зона: |rЛазурный Простор",18271,0,-1,1,381415
"|cFFFFD200Локальное задание: |r""Большое пиршество""|n|cFFFFD200Зона: |rЛазурный Простор",18272,0,-1,1,381417
"|cFFFFD200Локальное задание: |r""Большое пиршество""|n|cFFFFD200Зона: |rЛазурный Простор",18273,0,-1,1,381418
"|cFFFFD200Задание: |r""Долгое и очень вкусное путешествие""|n|cFFFFD200Зона: |rВальдраккен",18274,0,-1,1,381420
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (почитание)|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18275,0,-1,2,381547
|cFFFFD200Торговец: |rМурик|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Фракция: |rИскарские клыкарры – известность 29|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rРоккутук|n|cFFFFD200Зона: |rЛазурный Простор|n|cFFFFD200Фракция: |rIИскарские клыкарры – известность 29|n|cFFFFD200Цена: |r500|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18276,0,-1,2,381848
|cFFFFD200Торговец: |rинтендант Хусенг|n|cFFFFD200Зона: |rравнины Он'ары|n|cFFFFD200Фракция: |rкентавры Маруук – известность 22|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18277,0,-1,2,381849
"|cFFFFD200Открытие:|r во время изготовления очков, ружей или наручей|n|cFFFFD200Требуется:|r специализация ""Польза прежде красоты"" - ""Снаряжение""",18278,0,-1,10,382317
"|cFFFFD200Открытие:|r во время изготовления очков, ружей или наручей|n|cFFFFD200Требуется:|r специализация ""Польза прежде красоты"" - ""Снаряжение""",18279,0,-1,10,382318
"|cFFFFD200Открытие:|r во время изготовления очков, ружей или наручей|n|cFFFFD200Требуется:|r специализация ""Польза прежде красоты"" - ""Снаряжение""",18280,0,-1,10,382319
"|cFFFFD200Открытие:|r во время изготовления очков, ружей или наручей|n|cFFFFD200Требуется:|r специализация ""Польза прежде красоты"" - ""Снаряжение""",18281,0,-1,10,382320
"|cFFFFD200Иточник:|r нападение закали|n|cFFFFD200Зона: |rАберрий, Затененное Горнило|n|cFFFFD200Рецепт: |rможно купить на аукционе",18282,0,-1,0,382321
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 9|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 9|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18283,0,-1,2,382322
|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе|n,18284,0,-1,0,382323
|cFFFFD200Сокровище: |rсмятый чертеж|n|cFFFFD200Зона: |rНелтарий,18285,0,-1,0,382324
|cFFFFD200Сбор: |rтайник джарадинов|n|cFFFFD200Зона: |rБерега Пробуждения,18286,0,-1,0,382325
"|cFFFFD200Специализация: |r""Польза прежде красоты"" - ""Полезные вещи"" (20)",18287,0,-1,3,382326
|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе|n,18288,0,-1,0,382327
"|cFFFFD200Специализация: |r""Мастер гаджетов"" (40)",18289,0,-1,3,382328
|cFFFFD200Источник:|r безупречный мешок сокровищ рогоплава|n|cFFFFD200Торговец:|r Великий рогоплав|n|cFFFFD200Цена:|r золотая монета островов|n|cFFFFD200Рецепт: |rможно купить на аукционе,18290,0,-1,2,382329
|cFFFFD200Учитель профессии: |rинженерное дело Драконьих островов (25)|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,18291,0,-1,3,382330
|cFFFFD200Рыбалка:|r драконий рецепт в бутылке|n|cFFFFD200Рецепт: |rможно купить на аукционе,18292,0,-1,0,382331
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 21|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 21|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18293,0,-1,2,382332
|cFFFFD200Торговец: |rЭранет|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18294,0,-1,2,382333
|cFFFFD200Торговец: |rЭранет|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18295,0,-1,2,382334
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (почитание)|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18296,0,-1,2,382335
|cFFFFD200Торговец: |rЭранет|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Цена: |r3|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,18297,0,-1,2,382336
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (расположение)|n|cFFFFD200Цена: |r75|Hitem:190456|h|TInterface\ICONS\INV_10_GearCraft_ArtisansMettle_Color4.BLP:0|t|h,18298,0,-1,2,382337
|cFFFFD200Торговец: |rРабул|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rКонсорциум ремесленников (расположение)|n|cFFFFD200Цена: |r75|Hitem:190456|h|TInterface\ICONS\INV_10_GearCraft_ArtisansMettle_Color4.BLP:0|t|h,18299,0,-1,2,382338
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18300,0,-1,2,382339
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 15|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18301,0,-1,2,382340
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18302,0,-1,2,382341
|cFFFFD200Торговец: |rДофенос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n|n|cFFFFD200Торговец: |rУнатос|n|cFFFFD200Зона: |rВальдраккен|n|cFFFFD200Фракция: |rсоюз Вальдраккена – известность 19|n|cFFFFD200Цена: |r400|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h,18303,0,-1,2,382342
|cFFFFD200Торговец: |rбосс Магор|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 9|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Торговец: |rкаталогизатор Джейкс|n|cFFFFD200Зона: |rБерега Пробуждения|n|cFFFFD200Фракция: |rДраконья экспедиция – известность 9|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,18304,0,-1,2,382343
