ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,Flags[0],Flags[1]
2361,飛龍競速 - 個人最佳紀錄 - 卡林多20進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2362,飛龍競速 - 個人最佳紀錄 - 卡林多21進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2363,飛龍競速 - 個人最佳紀錄 - 卡林多22進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2364,飛龍競速 - 個人最佳紀錄 - 卡林多23進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2365,飛龍競速 - 個人最佳紀錄 - 卡林多24進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2366,飛龍競速 - 個人最佳紀錄 - 卡林多25進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2367,飛龍競速 - 個人最佳紀錄 - 卡林多26進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2368,飛龍競速 - 個人最佳紀錄 - 卡林多27進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2369,飛龍競速 - 個人最佳紀錄 - 卡林多28進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2370,飛龍競速 - 個人最佳紀錄 - 卡林多29進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2371,飛龍競速 - 個人最佳紀錄 - 卡林多30進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2372,飛龍競速 - 個人最佳紀錄 - 卡林多01逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2373,飛龍競速 - 個人最佳紀錄 - 卡林多02逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2374,飛龍競速 - 個人最佳紀錄 - 卡林多03逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2375,飛龍競速 - 個人最佳紀錄 - 卡林多04逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2376,飛龍競速 - 個人最佳紀錄 - 卡林多05逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2377,飛龍競速 - 個人最佳紀錄 - 卡林多06逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2378,飛龍競速 - 個人最佳紀錄 - 卡林多07逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2379,飛龍競速 - 個人最佳紀錄 - 卡林多08逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2380,飛龍競速 - 個人最佳紀錄 - 卡林多09逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2381,飛龍競速 - 個人最佳紀錄 - 卡林多10逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2382,飛龍競速 - 個人最佳紀錄 - 卡林多11逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2383,飛龍競速 - 個人最佳紀錄 - 卡林多12逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2384,飛龍競速 - 個人最佳紀錄 - 卡林多13逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2385,飛龍競速 - 個人最佳紀錄 - 卡林多14逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2386,飛龍競速 - 個人最佳紀錄 - 卡林多15逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2387,飛龍競速 - 個人最佳紀錄 - 卡林多16逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2388,飛龍競速 - 個人最佳紀錄 - 卡林多17逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2389,飛龍競速 - 個人最佳紀錄 - 卡林多18逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2390,飛龍競速 - 個人最佳紀錄 - 卡林多19逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2391,飛龍競速 - 個人最佳紀錄 - 卡林多20逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2392,飛龍競速 - 個人最佳紀錄 - 卡林多21逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2393,飛龍競速 - 個人最佳紀錄 - 卡林多22逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2394,飛龍競速 - 個人最佳紀錄 - 卡林多23逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2395,飛龍競速 - 個人最佳紀錄 - 卡林多24逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2396,飛龍競速 - 個人最佳紀錄 - 卡林多25逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2397,飛龍競速 - 個人最佳紀錄 - 卡林多26逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2398,飛龍競速 - 個人最佳紀錄 - 卡林多27逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2399,飛龍競速 - 個人最佳紀錄 - 卡林多28逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2400,飛龍競速 - 個人最佳紀錄 - 卡林多29逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2401,飛龍競速 - 個人最佳紀錄 - 卡林多30逆向,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2402,名望 - 洛姆鼴鼠人,獲得洛姆鼴鼠人聲望。,142,5140835,0,0,20,0,6,0,0,0,0,0,0,0,68943872,0
2408,額外龍石,在某些世界任務中，以及當團隊中任一玩家的傳奇鑰石分數提高時，能獲得額外龍石。,142,5172976,0,0,0,0,3,0,0,0,101740,0,0,0,4202882,0
2409,Whelpling Crest Fragment Tracker [DNT],Tracks whelpling crest fragments earned. [DNT],142,5062636,0,0,150,0,0,0,0,0,0,23970,0,0,68682176,1
2410,Drake Crest Fragment Tracker [DNT],Tracks drake crest fragments earned. [DNT],142,5062624,0,0,150,0,0,0,0,0,0,23970,0,0,68682176,1
2411,Wyrm Crest Fragment Tracker [DNT],Tracks wyrm crest fragments earned. [DNT],142,5062642,0,0,150,0,0,0,0,0,0,23730,0,0,68682176,1
2412,Aspect Crest Fragment Tracker [DNT],Tracks aspect crest fragments earned. [DNT],142,5062612,0,0,150,0,0,0,0,0,0,23730,0,0,68682176,1
2413,10.1 Professions - Personal Tracker - S2 Spark Drops (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
2414,10.1.5 Whelp Daycare - Whelp Racing - Black - 001 (OJF),,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2415,10.1.5 Whelp Daycare - Whelp Racing - Blue - 001 (OJF),,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2416,10.1.5 Whelp Daycare - Whelp Racing - Bronze - 001 (OJF),,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2417,10.1.5 Whelp Daycare - Whelp Racing - Green - 001 (OJF),,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2418,10.1.5 Whelp Daycare - Whelp Racing - Red - 001 (OJF),,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2419,Test Charges [DNT],,142,1519421,0,0,6,0,0,0,0,0,0,0,1,604800000,68682752,0
2420,洛姆鼴鼠人,獲得洛姆鼴鼠人聲望。,142,5140835,0,0,0,0,1,2564,0,0,0,0,0,0,10,0
2421,飛龍競速 - 個人最佳紀錄 - 甦醒海岸01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2422,飛龍競速 - 個人最佳紀錄 - 甦醒海岸01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2423,飛龍競速 - 個人最佳紀錄 - 甦醒海岸02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2424,飛龍競速 - 個人最佳紀錄 - 甦醒海岸02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2425,飛龍競速 - 個人最佳紀錄 - 甦醒海岸03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2426,飛龍競速 - 個人最佳紀錄 - 甦醒海岸03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2427,飛龍競速 - 個人最佳紀錄 - 甦醒海岸04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2428,飛龍競速 - 個人最佳紀錄 - 甦醒海岸04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2429,飛龍競速 - 個人最佳紀錄 - 甦醒海岸05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2430,飛龍競速 - 個人最佳紀錄 - 甦醒海岸05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2431,飛龍競速 - 個人最佳紀錄 - 甦醒海岸06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2432,飛龍競速 - 個人最佳紀錄 - 甦醒海岸06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2433,飛龍競速 - 個人最佳紀錄 - 甦醒海岸07挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2434,飛龍競速 - 個人最佳紀錄 - 甦醒海岸07逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2435,飛龍競速 - 個人最佳紀錄 - 甦醒海岸08挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2436,飛龍競速 - 個人最佳紀錄 - 甦醒海岸08逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2437,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2439,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2440,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2441,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2442,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2443,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2444,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2445,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2446,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2447,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2448,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原07挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2449,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原07逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2450,飛龍競速 - 個人最佳紀錄 - 蒼藍高地01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2451,飛龍競速 - 個人最佳紀錄 - 蒼藍高地01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2452,飛龍競速 - 個人最佳紀錄 - 蒼藍高地02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2453,飛龍競速 - 個人最佳紀錄 - 蒼藍高地02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2454,飛龍競速 - 個人最佳紀錄 - 蒼藍高地03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2455,飛龍競速 - 個人最佳紀錄 - 蒼藍高地03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2456,飛龍競速 - 個人最佳紀錄 - 蒼藍高地04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2457,飛龍競速 - 個人最佳紀錄 - 蒼藍高地04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2458,飛龍競速 - 個人最佳紀錄 - 蒼藍高地05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2459,飛龍競速 - 個人最佳紀錄 - 蒼藍高地05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2460,飛龍競速 - 個人最佳紀錄 - 蒼藍高地06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2461,飛龍競速 - 個人最佳紀錄 - 蒼藍高地06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2462,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2463,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2464,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2465,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2466,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2467,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2468,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2469,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2470,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2471,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2472,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2473,飛龍競速 - 個人最佳紀錄 - 薩爪祖斯06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2474,飛龍競速 - 個人最佳紀錄 - 禁忌之境01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2475,飛龍競速 - 個人最佳紀錄 - 禁忌之境01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2476,飛龍競速 - 個人最佳紀錄 - 禁忌之境02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2477,飛龍競速 - 個人最佳紀錄 - 禁忌之境02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2478,飛龍競速 - 個人最佳紀錄 - 禁忌之境03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2479,飛龍競速 - 個人最佳紀錄 - 禁忌之境03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2480,飛龍競速 - 個人最佳紀錄 - 禁忌之境04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2481,飛龍競速 - 個人最佳紀錄 - 禁忌之境04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2482,飛龍競速 - 個人最佳紀錄 - 禁忌之境05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2483,飛龍競速 - 個人最佳紀錄 - 禁忌之境05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2484,飛龍競速 - 個人最佳紀錄 - 禁忌之境06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2485,飛龍競速 - 個人最佳紀錄 - 禁忌之境06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2486,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2487,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2488,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2489,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2490,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2491,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2492,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2493,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2494,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2495,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2496,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2497,飛龍競速 - 個人最佳紀錄 - 扎拉萊克洞窟06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2498,飛龍競速 - 個人最佳紀錄 - 卡林多01挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2499,飛龍競速 - 個人最佳紀錄 - 卡林多01逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2500,飛龍競速 - 個人最佳紀錄 - 卡林多02挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2501,飛龍競速 - 個人最佳紀錄 - 卡林多02逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2502,飛龍競速 - 個人最佳紀錄 - 卡林多03挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2503,飛龍競速 - 個人最佳紀錄 - 卡林多03逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2504,飛龍競速 - 個人最佳紀錄 - 卡林多04挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2505,飛龍競速 - 個人最佳紀錄 - 卡林多04逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2506,飛龍競速 - 個人最佳紀錄 - 卡林多05挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2507,飛龍競速 - 個人最佳紀錄 - 卡林多05逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2508,飛龍競速 - 個人最佳紀錄 - 卡林多06挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2509,飛龍競速 - 個人最佳紀錄 - 卡林多06逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2510,飛龍競速 - 個人最佳紀錄 - 卡林多07挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2511,飛龍競速 - 個人最佳紀錄 - 卡林多07逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2512,飛龍競速 - 個人最佳紀錄 - 卡林多08挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2513,飛龍競速 - 個人最佳紀錄 - 卡林多08逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2514,飛龍競速 - 個人最佳紀錄 - 卡林多09挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2515,飛龍競速 - 個人最佳紀錄 - 卡林多09逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2516,飛龍競速 - 個人最佳紀錄 - 卡林多10挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2517,飛龍競速 - 個人最佳紀錄 - 卡林多10逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2518,飛龍競速 - 個人最佳紀錄 - 卡林多11挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2519,飛龍競速 - 個人最佳紀錄 - 卡林多11逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2520,飛龍競速 - 個人最佳紀錄 - 卡林多12挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2521,飛龍競速 - 個人最佳紀錄 - 卡林多12逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2522,飛龍競速 - 個人最佳紀錄 - 卡林多13挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2523,飛龍競速 - 個人最佳紀錄 - 卡林多13逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2524,飛龍競速 - 個人最佳紀錄 - 卡林多14挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2525,飛龍競速 - 個人最佳紀錄 - 卡林多14逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2526,飛龍競速 - 個人最佳紀錄 - 卡林多15挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2527,飛龍競速 - 個人最佳紀錄 - 卡林多15逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2528,飛龍競速 - 個人最佳紀錄 - 卡林多16挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2529,飛龍競速 - 個人最佳紀錄 - 卡林多16逆向挑戰,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2533,新生暗影之焰,新生暗影之焰會為重生育籃補充能量，使其能夠將超凡的力量注入護甲之中。,142,4914678,0,0,8,0,5,0,0,0,0,0,1,604800000,1572866,0
2536,飛龍競速 - 個人最佳紀錄 - 東部王國01,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2537,飛龍競速 - 個人最佳紀錄 - 東部王國02,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2538,飛龍競速 - 個人最佳紀錄 - 東部王國03,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2539,飛龍競速 - 個人最佳紀錄 - 東部王國04,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2540,飛龍競速 - 個人最佳紀錄 - 東部王國05,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2541,飛龍競速 - 個人最佳紀錄 - 東部王國06,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2542,飛龍競速 - 個人最佳紀錄 - 東部王國07,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2543,飛龍競速 - 個人最佳紀錄 - 東部王國08,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2544,飛龍競速 - 個人最佳紀錄 - 東部王國09,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2545,飛龍競速 - 個人最佳紀錄 - 東部王國10,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2546,飛龍競速 - 個人最佳紀錄 - 東部王國11,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2547,飛龍競速 - 個人最佳紀錄 - 東部王國12,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2548,飛龍競速 - 個人最佳紀錄 - 東部王國13,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2549,飛龍競速 - 個人最佳紀錄 - 東部王國14,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2550,飛龍競速 - 個人最佳紀錄 - 東部王國15,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2551,飛龍競速 - 個人最佳紀錄 - 東部王國16,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2552,飛龍競速 - 個人最佳紀錄 - 東部王國01進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2553,飛龍競速 - 個人最佳紀錄 - 東部王國02進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2554,飛龍競速 - 個人最佳紀錄 - 東部王國03進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2555,飛龍競速 - 個人最佳紀錄 - 東部王國04進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2556,飛龍競速 - 個人最佳紀錄 - 東部王國05進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2557,飛龍競速 - 個人最佳紀錄 - 東部王國06進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2558,飛龍競速 - 個人最佳紀錄 - 東部王國07進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2559,飛龍競速 - 個人最佳紀錄 - 東部王國08進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2560,飛龍競速 - 個人最佳紀錄 - 東部王國09進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2561,飛龍競速 - 個人最佳紀錄 - 東部王國10進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2562,飛龍競速 - 個人最佳紀錄 - 東部王國11進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2563,飛龍競速 - 個人最佳紀錄 - 東部王國12進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2564,飛龍競速 - 個人最佳紀錄 - 東部王國13進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2565,飛龍競速 - 個人最佳紀錄 - 東部王國14進階,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
