ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
1631,도르노갈 하우징 장식 I,도르노갈에 있는 감사관 발부르즈에게서 집에 배치할 수 있는 화려한 황토색 창문 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,24,9,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1632,도르노갈 하우징 장식 II,도르노갈에 있는 감사관 발부르즈에게서 집에 배치할 수 있는 책 테마 하우징 장식 3종을 구매할 수 있습니다.,하우징 장식 획득 가능,24,15,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1633,마나단조 도구,제련직공 아라즈 처치 시 일정 확률로 마나단조 도구를 획득합니다. 마나괴철로 관련 제작법에 필요한 재료입니다.,전문 기술 재료 획득 가능,35,8,6922084,8,3,0,0,0,0,0,0,0,0,0,0,0
1634,특이한 동료,어둠 거점의 앙큼한 가릉냥이 조야가 당신에게 마음을 열고 따라다니게 됩니다.,애완동물 획득 가능,35,8,3742946,8,4,0,0,0,0,0,0,0,0,0,0,0
1635,용비늘 하우징 장식 I,용비늘 기지의 레아나에게서 집에 배치할 수 있는 성물회 테마 양탄자 하우징 장식 3종을 구매할 수 있습니다.,하우징 장식 해제,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1636,용비늘 하우징 장식 II,용비늘 기지의 레아나에게서 집에 배치할 수 있는 성물회 테마 하우징 장식을 추가로 구매할 수 있습니다.,하우징 장식 해제,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1637,용비늘 하우징 장식 III,용비늘 기지의 레아나에게서 집에 배치할 수 있는 성물회 망원경 장식을 구매할 수 있습니다.,하우징 장식 해제,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1638,하우징 장식 해제,영예 병참장교에게서 집에 배치할 수 있는 용서받을 수 없는 죄악의 벤티르 고서 하우징 장식을 구매할 수 있습니다.,하우징 장식 구매 해제,2,65,975745,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,로아의 길을 걷는 자,아마니 부족 영예를 쌓기 시작했습니다.,아마니 부족 영예 잠금 해제,37,1,7505699,8,0,0,0,0,0,0,0,0,0,0,0,0
1640,아마니 의복 I,아마니자르 마을에 있는 마고부에게서 로아의 축복을 받은 망토를 구매할 수 있습니다.,꾸미기용 망토 구매 가능,37,2,7127503,8,0,0,0,0,298043,0,0,0,0,4,0,0
1641,아마니 하우징 장식 I,줄아만 아마니자르 마을에 있는 마고부에게서 아마니 등불과 향을 구매할 수 있습니다.,하우징 장식 획득 가능,37,3,7506241,8,1,0,0,0,0,0,0,0,0,1,0,0
1642,풍요로운 채집,"풍요의 로아 둔둔을 도와 대지의 풍요를 채집하는 걸 도울 수 있게 됩니다! 줄아만 로아니트 소굴에서 부스러기 첼과 대화하여 시작할 수 있습니다. 90 레벨을 달성해야 하며, 전투부대가 줄아만 대장정을 완료해야 합니다.",풍요 잠금 해제,43,0,6351950,10,0,0,0,0,0,0,0,0,0,0,0,0
1643,장로의 전언,줄아만 아마니자르 마을에 있는 마고부에게서 다음 제작법을 구매할 수 있습니다.|n|n- 각인 기법: 계약서: 아마니 부족|n- 디자인: 로아 신봉자의 고리|n- 도안: 숲 사냥꾼의 방어구 강화도구|n- 조제법: 아마니 추출물|n- 주문식: 도구 마법부여 - 아마니의 인지력|n- 주문식: 무한한 자연의 은혜의 전서|n- 주문식: 무기 마법부여 - 할라지의 힘,전문 기술 제작법 획득 가능,37,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1644,로아의 속삭임,"줄아만 아마니자르 마을에 있는 마고부에게서 무두질, 채광, 가죽세공 전문 기술 지식 고서를 구매할 수 있습니다.",전문 기술 지식 획득 가능,37,6,4624984,8,0,0,0,0,0,0,0,0,0,0,0,0
1645,아마니 하우징 장식 II,줄아만 아마니자르 마을에 있는 마고부에게서 로아 우상을 구매할 수 있습니다.,하우징 장식 획득 가능,37,7,7509461,8,0,0,0,0,0,0,0,0,0,1,0,0
1646,나그네의 축복,아마니자르 마을 축복의 제단에서 나그네의 로아 윌라마를 숭배할 수 있습니다.,로아의 축복 잠금 해제,37,8,4034841,10,0,0,0,0,0,0,0,0,0,0,0,0
1647,예비 방어구 II,줄아만 아마니자르 마을에 있는 마고부와 대화하여 강력한 목걸이를 입수할 수 있습니다. 90 레벨을 달성하고 풍요를 해제한 상태여야 합니다.,목걸이 획득 가능,37,9,7636653,8,0,0,0,0,0,0,0,0,0,1,0,0
1648,아마니 의복 II,줄아만 아마니자르 마을에 있는 마고부에게서 로아의 축복을 받은 휘장 형상을 구매할 수 있습니다.,꾸미기용 휘장 구매 가능,37,10,7127505,8,0,0,0,0,298044,0,0,0,0,4,0,0
1649,아마니 하우징 장식,줄아만 아마니자르 마을에 있는 마고부에게서 아마니 등불과 향을 구매할 수 있습니다.,하우징 장식 획득 가능,37,11,7509036,8,0,0,0,0,0,0,0,0,0,1,0,0
1650,언젠가는 로아가 되리라,줄아만 아마니자르 마을에 있는 마고부에게서 날로키 전투 애완동물을 구매할 수 있습니다.,전투 애완동물 획득 가능,37,12,7523128,8,0,250863,0,0,0,0,0,0,0,1,0,0
1651,바람을 따라,줄아만 아마니자르 마을에 있는 마고부에게서 아킬존의 상승 기류 장난감을 구매할 수 있습니다.,장난감 획득 가능,37,13,2103840,8,0,250974,0,0,0,0,0,0,0,1,0,0
1653,아마니 하우징 장식 IV,줄아만 아마니자르 마을에 있는 마고부에게서 아마니 요리 가마솥을 구매할 수 있습니다.,하우징 장식 획득 가능,37,15,7426021,8,0,0,0,0,0,0,0,0,0,1,0,0
1654,로아의 축복을 받은 어깨보호구,줄아만 아마니자르 마을에 있는 마고부에게서 로아의 축복을 받은 어깨보호구 형상을 구매할 수 있습니다.,꾸미기용 어깨보호구 구매 가능,37,16,7127504,8,0,0,0,0,298045,0,0,0,0,4,0,0
1655,로아의 총애를 받는 자,줄아만 아마니자르 마을에 있는 마고부에게서 아마니 축복받은 곰 지상 탈것을 구매할 수 있습니다.,탈것 획득 가능: 아마니 축복받은 곰,37,17,7263307,8,0,0,0,2776,0,0,0,0,0,3,0,0
1656,아마니 하우징 장식 V,줄아만 아마니자르 마을에 마고부에게서 로아 가면을 구매할 수 있습니다.,하우징 장식 획득 가능,37,18,7516223,8,0,0,0,0,0,0,0,0,0,1,0,0
1657,승리의 바람,줄아만 아마니자르 마을에 있는 마고부에게서 아마니 바람소환사 비행 탈것을 구매할 수 있습니다.,비행 탈것 구매 가능,37,19,7414440,8,0,0,0,2694,0,0,0,0,0,3,0,0
1658,로아 전령 ,"아마니와 고대 로아의 유대를 복원하는 데 있어 공헌을 인정받아 명예 ""로아 전영"" 칭호를 사용할 수 있습니다.",칭호 잠금 해제,37,20,7505698,8,1,0,0,0,0,0,935,0,0,7,0,0
1659,아마니의 은혜 I,줄아만 아마니자르 마을에 있는 마고부와 대화하여 공허불빛 이회토 한 줌을 받을 수 있습니다.,공허불빛 이회토 획득 가능,37,6,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1660,아마니의 은혜 II,줄아만 아마니자르 마을에 있는 마고부와 대화하여 공허불빛 이회토 묶음을 받을 수 있습니다.,공허불빛 이회토 획득 가능,37,12,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1661,아마니의 은혜 III,줄아만 아마니자르 마을에 있는 마고부와 대화하여 공허불빛 이회토 상자를 받을 수 있습니다.,공허불빛 이회토 획득 가능,37,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1662,도르노갈 하우징 장식 III,도르노갈에 있는 감사관 발부르즈에게서 도르닉 광산 및 치즈 요리 접시 하우징 장식을 만들 수 있는 요리 조리법을 구매할 수 있습니다.,하우징 장식 제작법 획득 가능,24,22,975745,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,오물로 뒤덮인 글귀,한밤 내 풍요 지점에서 부스러기 첼과 대화하여 오물로 뒤덮인 글귀를 구매할 수 있습니다.,낚시 숙련 잠금 해제,37,14,1505936,10,0,254875,0,0,0,0,0,0,0,1,0,0
1666,로아 전령의 왕관,아마니자르 마을에 있는 마고부에게서 로아 전령의 왕관을 구매할 수 있습니다.,로아 전령 머리보호구 형상 잠금 해제,37,20,7491473,8,0,0,0,0,298050,0,0,0,0,4,0,0
1667,언더마인 하우징 장식 I,인컨티넨탈 호텔에 있는 스택스 톱스키머에게서 집에 배치할 수 있는 언더마인 울타리 및 언더마인 울타리 말뚝 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,29,5,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1668,언더마인 하우징 장식 II,인컨티넨탈 호텔에 있는 스택스 톱스키머에게서 집에 배치할 수 있는 원형 및 직사각형 탁자 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,29,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1669,연회 생활,"실버문 궁정 살데릴의 연회에서 보여준 화려한 존재감에 대한 헌사로 ""연회에 죽고 연회에 사는"" 칭호를 얻을 수 있습니다.",칭호 잠금 해제,39,20,7505700,8,1,0,0,0,0,0,1026,0,0,7,0,0
1670,실버문 예복 I,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 안식처의 사교계 명사의 의복 세트를 구매할 수 있습니다.,실버문 예복 잠금 해제,39,20,7016549,8,0,0,0,0,0,5398,0,0,0,5,0,0
1671,타오르는 용매,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 타오르는 용매 비행 탈것을 구매할 수 있습니다.,비행 탈것 구매 가능,39,19,7090841,8,0,0,0,2753,0,0,0,0,0,3,0,0
1673,실버문 은혜 III,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던과 대화하여 공허불빛 이회토 상자를 받을 수 있습니다.,공허불빛 이회토 획득 가능,39,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1674,진홍빛 실버문 매타조,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 진홍빛 실버문 매타조 지상 탈것을 구매할 수 있습니다.,지상 탈것 구매 가능,39,17,7415197,8,0,0,0,2761,0,0,0,0,0,3,0,0
1675,갓 태어난 용매,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 갓 태어난 용매 전투 애완동물을 구매할 수 있습니다.,전투 애완동물 획득 가능,39,12,6739638,8,0,259224,0,0,0,0,0,0,0,1,0,0
1676,실버문 예복 II,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 안식처의 고관의 옷차림 세트를 구매할 수 있습니다.,실버문 예복 잠금 해제,39,14,7014346,8,0,0,0,0,0,5392,0,0,0,5,0,0
1677,궁정의 친우,살데릴의 연회 중 퀘스트 보상으로 획득하는 넘쳐흐르는 비전력이 10만큼 추가로 증가합니다. 혹은 룬석 강화 퀘스트로 획득하는 넘쳐흐르는 비전력이 25만큼 증가합니다.,넘쳐흐르는 비전력 증가,39,14,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1678,신도레이 포도주,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 신도레이 포도주 장난감을 구매할 수 있습니다.,장난감 획득 가능,39,13,305294,8,0,259240,0,0,0,0,0,0,0,1,0,0
1679,실버문 은혜 II,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던과 대화하여 공허불빛 이회토 묶음을 받을 수 있습니다.,공허불빛 이회토 획득 가능,39,12,7137586,8,0,0,0,0,0,0,0,0,0,9,0,0
1680,실버문 하우징 장식 III,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 실버문 선반을 구매할 수 있습니다.,하우징 장식 획득 가능,39,11,7493746,8,0,0,0,0,0,0,0,0,0,1,0,0
1681,실버문 궁정 의류 II,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 실버문 궁정 휘장을 구매할 수 있습니다.,꾸미기용 휘장 구매 가능,39,10,4880695,8,0,0,0,0,303959,0,0,0,0,4,0,0
1682,안식처의 보물,"매주 영향력 있는 인사를 살데릴의 안식처로 초대하여 얻는 마법학자의 변위된 고서, 원정순찰대 순찰자의 은닉함, 혈기사의 응축된 빛, 골목의 어둠의 비밀 접선물에서 더 훌륭한 보상을 획득할 수 있도록 합니다.",안식처의 보물 강화,39,9,901746,8,1,0,0,0,0,0,0,0,0,0,0,0
1683,궁정의 친우,살데릴의 연회 중 퀘스트 보상으로 획득하는 넘쳐흐르는 비전력이 10만큼 추가로 증가합니다. 혹은 룬석 강화 퀘스트로 획득하는 넘쳐흐르는 비전력이 25만큼 증가합니다.,넘쳐흐르는 비전력 증가,39,8,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1685,실버문 하우징 장식 II,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 실버문 식당용 가구를 구매할 수 있습니다.,하우징 장식 획득 가능,39,7,7494547,8,0,0,0,0,0,0,0,0,0,1,0,0
1686,전문 기술 지식,"영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 보석세공, 마법부여, 재봉술 전문 기술 지식을 구매할 수 있습니다.",전문 기술 지식 획득 가능,39,6,4624793,8,0,0,0,0,0,0,0,0,0,0,0,0
1687,신도레이의 장인 정신,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 다음 제작법을 구매할 수 있습니다.|n|n- 각인 기법: 계약서: 실버문 궁정|n- 디자인: 보석 장식 신도레이 수금|n- 도안: 골목 방랑자의 굴절띠|n- 도안: 비전매듭 마법실타래|n- 주문식: 반지 마법부여 - 실버문의 끈기|n- 주문식: 탈라시안 마법의 주문결속 고서|n- 주문식: 무한한 피어나는 빛의 전서|n- 도면: 금빛 실버문 옷걸이|n- 도면: 금빛 실버문 모루,전문 기술 제작법 획득 가능,39,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1689,궁정의 친우,살데릴의 연회 중 퀘스트 보상으로 획득하는 넘쳐흐르는 비전력이 10만큼 증가합니다. 혹은 룬석 강화 퀘스트로 획득하는 넘쳐흐르는 비전력이 25만큼 증가합니다.,넘쳐흐르는 비전력 증가,39,4,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1690,실버문 하우징 장식 I,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 실버문 직물을 구매할 수 있습니다.,하우징 장식 획득 가능,39,3,7493680,8,0,0,0,0,0,0,0,0,0,1,0,0
1691,실버문 예복 I,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던에게서 안식처의 품격 있는 예복 세트를 구매할 수 있습니다.,실버문 예복 잠금 해제,39,2,7017404,8,0,0,0,0,0,5384,0,0,0,5,0,0
1692,궁정의 일원,실버문 궁정 영예를 쌓기 시작했습니다.,실버문 궁정 영예 잠금 해제,39,1,7505700,8,0,0,0,0,0,0,0,0,0,0,0,0
1693,저 아래에서 빛나는 것,하라티 영예를 쌓기 시작했습니다.,하라티 영예 잠금 해제,38,1,7505704,8,0,0,0,0,0,0,0,0,0,0,0,0
1694,하라티 의복 I,하란다르의 소굴에 있는 네이나르에게서 하라티의 단망토 형상을 구매할 수 있습니다.,꾸미기용 망토 구매 가능,38,2,7447945,8,3,0,0,0,0,0,0,0,0,4,0,0
1695,빈둥빈둥,하란다르의 소굴에 있는 네이나르에게서 속을 비워낸 하란다르 박과 하라니르 약초 선반 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,38,3,7422463,8,0,0,0,0,0,0,0,0,0,1,0,0
1696,나 이런 나방 사냥꾼이야 I,하란다르 전역에서 두 번째 나방 무리를 획득할 수 있습니다.,추가 나방 수집 잠금 해제,38,4,5015301,10,0,0,0,0,0,0,0,0,0,0,0,0
1697,하란다르의 은혜 I,하란다르의 소굴에 있는 네이나르에게서 공허불빛 이회토 한 줌을 받을 수 있습니다.,공허불빛 이회토 획득 가능,38,4,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1698,하라니르의 교훈,하란다르의 요람에 있는 네이나르에게서 다음 물품을 구매할 수 있습니다.|n|n- 디자인: 아제로스의 축복 인장|n- 주문식: 무기 마법부여 - 세계혼의 끈기|n- 주문식: 가슴보호구 마법부여 - 뿌리감시관의 징표|n- 주문식: 도구 마법부여 - 하라니르의 복수 제작|n- 주문식: 쾌활한 비술 - 하라니르|n- 도안: 세계수 뿌리발등싸개|n- 도안: 평범한 하라니르 탁자|n- 조제법: 인지력의 하라니르 약병|n- 제작법: 뿌리결속 통|n- 각인 기법: 계약서: 하라티|n- 각인 기법: 하란다르 표지판|n- 각인 기법: 환상적인 거대 책장,전문 기술 제작법 획득 가능,38,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1699,하라니르 전통,하란다르의 소굴에 있는 네이나르에게서 약초채집 및 주문각인 전문 기술 지식 고서를 구매할 수 있습니다.,전문 기술 지식 획득 가능,38,6,4624732,8,1,0,0,0,0,0,0,0,0,0,0,0
1700,진균 저장고,"하란다르의 소굴에 있는 네이나르에게서 봉인된 진균 단지와 버섯전사 통, 버섯전사 자루 하우징 장식을 구매할 수 있습니다.",하우징 장식 획득 가능,38,7,7424781,8,0,0,0,0,0,0,0,0,0,1,0,0
1701,하라티의 비밀 II,하란다르에서 일반적으로 획득하는 전리품에서 더 좋은 보상을 획득합니다.,하란다르 전리품 강화,38,8,1542848,8,0,0,0,0,0,0,0,0,0,0,0,0
1703,나 이런 나방 사냥꾼이야 II,하란다르 전역에서 마지막 나방 무리를 획득할 수 있습니다.,최종 나방 수집 잠금 해제,38,9,5015301,10,0,0,0,0,0,0,0,0,0,0,0,0
1704,하라티 의복 II,하란다르의 소굴에 있는 네이나르에게서 하라티의 휘장 형상 변형을 구매할 수 있습니다.,꾸미기용 휘장 구매 가능,38,10,7447947,8,0,0,0,0,0,0,0,0,0,4,0,0
1705,불을 밝혀라,"하란다르의 소굴에 있는 네이나르에게서 하란다르 개화 등불과 하란다르 광채덩굴 가로등불, 하란다르 광채덩굴 촛대 하우징 장식을 구매할 수 있습니다.",하우징 장식 획득 가능,38,12,7493642,8,0,0,0,0,0,0,0,0,0,1,0,0
1706,하라티 무기고,하란다르 소굴에 있는 네이나르와 대화하여 강력한 허리보호구를 입수할 수 있습니다. 90 레벨을 달성해야 합니다.,허리보호구 구매 가능,38,8,7278019,8,1,0,0,0,0,0,0,0,0,1,0,0
1707,뿌리를 따라 산책을,하란다르의 소굴에 있는 네이나르에게서 푸른 루타니 씨앗 장난감을 구매할 수 있습니다.,장난감 획득 가능,38,13,656445,8,0,256552,0,0,0,0,0,0,0,1,0,0
1708,하란다르의 은혜 II,하란다르의 소굴에 있는 네이나르에게서 공허불빛 이회토 묶음을 받을 수 있습니다.,공허불빛 이회토 획득 가능,38,13,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1709,숲을 엉금엉금 기어서 가자,하란다르의 소굴에 있는 네이나르에게서 아그작이 전투 애완동물을 구매할 수 있습니다.,전투 애완동물 획득 가능,38,14,7152800,8,0,259337,0,0,0,0,0,0,0,1,0,0
1710,새를 위하여,"하란다르의 소굴에 있는 네이나르에게서 루타니 조류 모이통과 루타니 조류 욕조, 루타니 조류 횃대 하우징 장식을 구매할 수 있습니다.",하우징 장식 획득 가능,38,15,7506648,8,0,0,0,0,0,0,0,0,0,1,0,0
1711,쐐기 조심!,하란다르의 소굴에 있는 네이나르에게서 매서운 암영스라소니 지상 탈것을 구매할 수 있습니다.,지상 탈것 구매 가능,38,16,7386625,8,0,0,0,2614,0,0,0,0,0,3,0,0
1712,하라티 의복 III,하란다르의 소굴에 있는 네이나르에게서 하라티의 어깨보호대 형상 변형을 구매할 수 있습니다.,꾸미기용 어깨보호구 구매 가능,38,17,7447946,8,0,0,0,0,0,0,0,0,0,4,0,0
1713,하라니르의 긍지,하란다르의 소굴에 있는 네이나르에게서 하라니르 군기 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,38,18,7491959,8,0,0,0,0,0,0,0,0,0,1,0,0
1714,하란다르의 은혜 III,하란다르의 소굴에 있는 네이나르에게서 공허불빛 이회토 상자를 받을 수 있습니다.,공허불빛 이회토 획득 가능,38,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1715,흩날리는 포자,하란다르의 소굴에 있는 네이나르에게서 감청색 포자활공자 비행 탈것을 구매할 수 있습니다.,비행 탈것 구매 가능,38,19,6254091,8,0,0,0,2710,0,0,0,0,0,3,0,0
1716,하라니르 금의환향,"하라티에 대한 공훈을 기념하는 의미의 ""명예 하라티"" 칭호를 사용할 수 있습니다.",칭호 잠금 해제,38,20,7505704,8,0,0,0,0,0,0,1020,0,0,7,0,0
1717,울리는 심연 하우징 장식,군다가즈에 있는 밀랍장수 스퀴익에게서 집에 배치할 수 있는 토석인 사슬 벽 선반 하우징 장식을 구매할 수 있습니다.,하우징 장식 획득 가능,25,12,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1718,직접 만든 옷,하란다르의 소굴에 있는 네이나르에게서 여러 꾸미기 복장을 구매할 수 있습니다.,꾸미기용 복장 구매 가능,38,20,7252747,8,1,0,0,0,0,0,0,0,0,5,0,0
1719,나방 인간,하란다르 소굴에 있는 나방지기 위탐을 통해 영롱한 가루를 여러 보상으로 교환할 수 있습니다.,나방 사냥 상인 잠금 해제,38,2,133852,10,0,0,0,0,0,0,0,0,0,0,0,0
1720,실버문 은혜 I,영원노래 숲 살데릴의 안식처에 있는 케이리스 페어던과 대화하여 공허불빛 이회토 한 줌을 받을 수 있습니다.,공허불빛 이회토 획득 가능,39,6,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1721,전투 준비!,하란다르의 소굴에 있는 네이나르에게서 꾸미기용 병기를 구매할 수 있습니다.,꾸미기용 병기 구매 가능,38,17,6936236,8,1,0,0,0,0,5385,0,0,0,5,0,0
1722,사냥감: 어려움 모드,실버문 성소에 있는 아스탈로르 블러드스원에게서 새로운 퀘스트를 받을 수 있습니다. 완료 시 어려움 모드 사냥이 해제됩니다.,새로운 퀘스트 잠금 해제,40,1,7493985,10,0,0,0,0,0,0,0,0,0,0,0,0
1723,사냥감: 무작위 사냥,실버문에 있는 아스탈로르의 성소에서 아스탈로르 블러드스원에게서 무작위로 선택된 사냥을 받을 수 있습니다.,무작위 사냥 잠금 해제,40,2,132295,10,0,0,0,0,0,0,0,0,0,0,0,0
1724,아스탈로르의 유혹,실버문 성소에 있는 아스탈로르 블러드스원에게서 새로운 퀘스트를 받을 수 있습니다. 완료 시 꾸미기용 배낭이 증정됩니다.,새로운 퀘스트 잠금 해제,40,3,7493985,8,0,0,0,0,0,0,0,0,0,0,0,0
1725,사냥감: 악몽 모드,실버문 성소에 있는 아스탈로르 블러드스원에게서 새로운 퀘스트를 받을 수 있습니다. 완료 시 악몽 모드 사냥이 해제됩니다.,새로운 퀘스트 잠금 해제,40,4,7493985,10,0,0,0,0,0,0,0,0,0,0,0,0
1726,위에 서는 자 I,실버문 아스탈로르의 성소에 있는 피조물 알리아에게서 사냥감 추적자의 대좌를 구매할 수 있습니다.,하우징 장식 획득 가능,40,4,7547972,8,1,0,0,0,0,0,0,0,0,0,0,0
1727,타인의 오만,실버문 아스탈로르의 성소에 있는 피조물 바노레에게서 사냥감 추적자의 오만을 구매할 수 있습니다.,탈것 구매 가능,40,5,7266832,8,0,0,0,2769,0,0,0,0,0,3,0,0
1728,그대가 나의 용사인가,아스탈로르 블러드스원이 사냥감 목표를 처치한 후 성소로 복귀할 수 있도록 차원문을 생성합니다.,복귀 순간이동 사용 가능,40,2,135746,8,1,0,0,0,0,0,0,0,0,0,0,0
1729,검은 귀환,실버문 아스탈로르의 성소에 있는 피조물 바노레에게서 저명한 사냥감 추적자의 꾸미기용 방어구를 구매할 수 있습니다.,꾸미기용 방어구 구매 가능,40,6,7484333,8,1,0,0,0,0,5360,0,0,0,5,0,0
1730,고통과 고뇌,모든 고뇌 획득량이 20%만큼 증가합니다.,고뇌 획득량 증가,40,7,4554435,10,0,0,0,0,0,0,0,0,0,0,0,0
1731,앙증맞은 격노,실버문 아스탈로르의 성소에 있는 피조물 바노레에게서 꼬마 사냥감 추적자를 구매할 수 있습니다.,전투 애완동물 획득 가능,40,9,7301938,8,0,259991,0,0,0,0,0,0,0,1,0,0
1732,위에 서는 자 II,실버문 아스탈로르의 성소에 있는 피조물 알리아에게서 사냥감 추적자의 화려한 대좌를 구매할 수 있습니다.,하우징 장식 잠금 해제,40,8,7547974,8,0,0,0,0,0,0,0,0,0,0,0,0
1733,분노의 시간!,실버문 아스탈로르의 성소에 있는 피조물 바노레에게서 사냥감 추적자의 분노를 구매할 수 있습니다.,탈것 구매 가능,40,10,7266833,8,1,0,0,2770,0,0,0,0,0,3,0,0
1734,골라 먹는 독,실버문에 있는 아스탈로르의 성소에서 아스탈로르 블러드스원에게서 우선적 학살 퀘스트를 받아 사용자 지정 사냥을 생성할 수 있습니다.,사용자 설정 사냥 잠금 해제,40,10,132295,10,0,0,0,0,0,0,0,0,0,0,0,0
1735,하우징 장식 I,발드라켄에 있는 우나토스에게서 발드라켄 가마를 구매할 수 있습니다.,하우징 장식 해제,15,3,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1736,하우징 장식 II,발드라켄에 있는 우나토스에게서 발드라켄 정원 분수대를 구매할 수 있습니다.,하우징 장식 해제,15,6,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1737,하우징 장식 II,발드라켄에 있는 우나토스에게서 용족 석재 탁자를 구매할 수 있습니다.,하우징 장식 해제,15,14,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1738,하우징 장식 IV,발드라켄에 있는 우나토스에게서 용의 웅장한 거울을 구매할 수 있습니다.,하우징 장식 해제,15,20,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1740,사건의 지평선 저 너머,특이점 영예를 쌓기 시작했습니다.,특이점 영예 잠금 해제,41,1,7505702,8,1,0,0,0,0,0,0,0,0,0,0,0
1741,공허 채우기 I,"공허폭풍의 울부짖는 능선에 있는 공허 연구원 아노만더에게서 공허 엘프 왕좌, 우주의 공허 탁자, 공허 엘프 통을 구매할 수 있습니다.",하우징 장식 획득 가능,41,3,7514905,8,2,0,0,0,0,0,0,0,0,1,0,0
1742,방어 준비,스토마리온 공격에 합류해 공허 엘프 연구원이 특이점을 활성화할 때 방어를 지원할 수 있습니다.,스토마리온 공격 잠금 해제,43,0,5976941,10,0,0,0,0,0,0,0,0,0,0,0,0
1744,피할 수 없는 발견,"""폭풍 연구"" 퀘스트를 완료한 후 공허폭풍에 있는 연구 제어장치를 사용할 수 있습니다.",연구 제어장치 잠금 해제,41,2,4548856,10,1,0,0,0,0,0,0,0,0,0,0,0
1746,공허폭풍의 전문 기술,공허폭풍의 울부짖는 능선에 있는 공허 연구원 아노만더에게서 다음 물품을 구매할 수 있습니다.|n|n- 각인 기법: 계약서: 특이점|n- 각인 기법: 부유하는 공허에 물든 고서|n- 주문식: 도구 마법부여 - 렌도레이의 독창성|n- 주문식: 무기 마법부여 - 렌도레이의 명민함|n- 주문식: 무한한 공허의 손길의 전서|n- 조제법: 무모함의 물약|n- 도안: 무성한 텔로그러스 융단|n- 도면: 렌도레이 모루,전문 기술 제작법 획득 가능,41,5,4549163,8,3,0,0,0,0,0,0,0,0,0,0,0
1747,도마나르의 은혜 I,공허폭풍의 울부짖는 능선에 있는 공허 연구원 아노만더와 대화하여 공허불빛 이회토 한 줌을 받을 수 있습니다.,공허불빛 이회토 획득 가능,41,4,7137586,8,4,0,0,0,0,0,0,0,0,9,0,0
